Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
30,49.79948822492688,62.08068662948841,65.15101516416865,47.455282837987454,1740674741882,1740674754268,1740674752579,1740674754949,1740674753204,1286.587366368765,681.7683091930182
31,87.76730209915263,194.41359136643055,66.09283009232406,202.12857669142062,1740674758766,1740674760977,1740674762499,1740674761467,1740674763704,352.9214507149186,1373.1859107113337
32,37.00722716853645,326.94223845830726,42.08327560911416,321.3340684393699,1740674767516,1740674773204,1740674770539,1740674774117,1740674771680,967.2259662240405,1486.1152681759509
33,38.57676242980918,239.41805619492425,40.956641555024646,228.43417851628462,1740674777932,1740674783615,1740674781233,1740674784719,1740674782212,1528.529648581194,903.3198585925489
34,56.29101306824058,42.99164310335817,39.92912443924542,44.029891367390746,1740674788532,1740674793503,1740674795982,1740674794548,1740674797063,728.610902358119,781.5680509062587
35,41.99203706048874,214.0703235245201,50.59930316010849,225.23915809618055,1740674800865,1740674804785,1740674807112,1740674805627,1740674807947,862.4622924538289,1275.2737971144832
36,143.65661909200688,352.10779523170635,98.23183826355998,331.0534427708502,1740674811748,1740674816379,1740674817867,1740674816728,1740674818498,210.8282430174126,1520.8771360863618
37,139.20226222579018,348.0313745014046,107.36485805082482,321.91546246640854,1740674822315,1740674826947,1740674828180,1740674827302,1740674828633,220.3028352739035,1039.241281636127
38,32.20202923409509,134.40205866668578,49.904121937727496,137.4516357450019,1740674832449,1740674837084,1740674839012,1740674837900,1740674839901,1331.474831124214,1303.9702095581788
39,57.29310771312224,324.1895921889515,54.44126743394379,313.6046095217675,1740674843715,1740674853520,1740674851762,1740674854319,1740674852523,645.6850848948236,894.9217611054115
