Trial, UserSpeed, UserAngle, horizontalInterval, verticalInterval
1,48.79424527628901,-134.90115746519655,871,868
2,112.74841366418774,-170.2237152278571,270,1567
3,22.95637928078171,54.51050635234141,2251,1605
4,172.70215274779403,-173.03743366032683,175,1433
5,67.28046177220727,-12.656932646089023,457,2035
6,69.9562751010607,-50.345715637152836,672,557
7,62.86979718295105,-113.91730660123505,1177,522
8,115.63443664447908,168.24069807727184,265,1273
9,123.4516136524496,15.35013649242442,252,918
10,139.757235550684,81.5744483839445,1465,217
11,134.56962831072175,-79.13782744609122,1183,227
12,32.15934020742081,-128.9787663187588,1483,1200
13,70.30549641419341,136.94228870673234,584,625
14,64.03123153344386,-137.15620214476903,639,689
15,101.21973824912159,-29.931511840507792,342,594
16,21.274154059540315,23.94871521514434,1543,3474
17,87.18247652241523,-107.08897495635058,1171,360
18,14.28180582730124,155.6873271727055,2305,5102
19,122.09075862921141,-45.08243991363105,348,347
20,20.40780917597549,-31.33190757797939,1721,2827
21,26.18183886482683,-59.41563041839681,2252,1331
22,186.63883857229698,-86.73240516014461,2820,161
23,30.60695006036823,120.27842256053029,1944,1135
24,76.92361241823993,-104.03624346792648,1608,402
25,18.328842478500412,-50.18120222653856,2556,2131
26,27.053583555134068,-129.59113934900347,1740,1439
27,50.75206902499075,139.70468099365866,775,914
28,32.52599589167083,162.70802701155296,966,3103
29,40.34210017820785,141.66802751146022,948,1199
30,16.611783350869654,-44.9326988020809,2551,2557
31,61.63754957088631,-50.36473118842314,763,632
32,37.762995291451034,-136.40090701659443,1097,1152
33,28.140817096506773,-141.77674588473678,1357,1723
34,110.48994069297505,136.7131471965848,373,396
35,21.265445537776706,-21.762455737528956,1519,3805
36,16.316907292064162,-146.61175814558092,2202,3341
37,23.512343504324384,-150.91760490253006,1460,2625
38,32.53292398888396,-163.65118429866052,961,3276
39,25.273479993088532,-123.6530148606257,2142,1426
40,9.880716191112949,-21.397874455681865,3261,8322
