Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,39.84900896032336,239.1346891960845,106.1331814510264,247.53941599850333,1741169573476,1741169587395,1741169589220,1467.465960473717,877.0539962255484
1,39.571256072924804,301.75011178544736,73.18004030547945,304.6764110459643,1741169593721,1741169601061,1741169603703,1440.7137937246764,891.544634690865
2,106.38274866525448,257.28531870246877,77.46791605162497,264.96621304379994,1741169608204,1741169614802,1741169617303,1281.2608962823276,289.08961353973433
3,41.34529793545485,235.40569330424768,56.06376869335047,250.7239011465321,1741169621804,1741169631395,1741169634853,1277.9940894701062,881.4416566580393
4,71.55288267605229,130.87789654220967,65.38883905361953,125.0892551998453,1741169639354,1741169644016,1741169646969,640.6461141504528,554.512622706189
5,60.85107557145644,290.36961398836945,90.87482761916976,280.14554443389636,1741169651471,1741169674429,1741169676553,1416.3815428674911,525.8926940350524
6,67.5239293008227,72.35950193196857,105.6125797520111,90.59065721464668,1741169681054,1741169684749,1741169686586,1466.082797424314,466.209654163972
7,48.40559594969851,44.87797516129035,73.29018643107857,69.13237959458081,1741169691087,1741169700459,1741169703102,874.6166002857685,878.3499605275513
8,66.38617079000066,214.19088843905465,97.51753379658587,215.33133133891636,1741169707603,1741169725800,1741169727786,546.3222484223161,804.1638313707765
9,55.37837183207953,159.76950370321106,91.46390060556831,166.82744657667308,1741169732287,1741169738592,1741169740703,577.3446462533595,1566.6031850854122
10,101.85935343234766,295.7919464738682,106.84278143262031,290.8676204054192,1741169745204,1741169753423,1741169755236,676.9034366037827,327.1105336921749
11,74.39032750653931,305.7147748677194,100.46329950654024,301.06516488549863,1741169759737,1741169765523,1741169767452,690.8399452296046,496.68904248922445
12,48.15912837722919,304.1043112876124,110.63346019797572,294.05252941304883,1741169771953,1741169788850,1741169790602,1110.9923603269049,752.3203023552805
13,42.24939156925245,325.53241910620875,61.22628736409899,340.0674634380605,1741169795103,1741169803574,1741169806736,861.2679682978921,1254.6729317807878
14,44.42538172873855,331.18032721587446,61.869115268973324,337.1519571283837,1741169811237,1741169820814,1741169823936,770.7543338301622,1400.857366554238
15,36.079072846462,56.28314272350934,59.58148692930333,46.46880071438579,1741169828437,1741169833811,1741169837052,1497.9700374516924,999.6587031030639
16,73.39789670432938,286.45113385005743,79.44434445519533,295.3743172852206,1741169841554,1741169848431,1741169850869,1443.2721890860687,426.17810120121385
17,62.06102228506582,35.48348430646104,80.14633675109803,313.9507440591199,1741169855370,1741169861410,1741169863819,593.6452931868171,832.7676613349852
18,94.90028519472529,258.08021557458187,81.68260297203481,246.21796957677861,1741169868319,1741169876984,1741169879352,1530.5419668191796,323.08779213983166
19,85.44726130870527,104.29209221807685,98.1202799472231,106.55707137563667,1741169883853,1741169889802,1741169891769,1422.207980802253,362.3072339533429
20,77.17156079329014,17.73545617213756,98.03061005683062,10.093521361522562,1741169896270,1741169903223,1741169905202,408.1419420522633,1276.1506396648824
21,118.90560987520918,322.42916186829353,113.79733165807929,325.3235889540357,1741169909703,1741169918786,1741169920485,318.3206364331062,413.78326118029753
22,69.94870999871985,296.54157463104445,105.3354939356806,282.23959983693186,1741169924986,1741169935749,1741169937585,959.8041600332496,479.41058935629326
23,113.43546229403749,248.7451304600541,105.56635980733503,258.0502427785061,1741169942086,1741169946905,1741169948735,729.5309731423016,283.770460946709
24,103.01720711362414,162.24955453586892,97.19982688429933,145.98065001017358,1741169953237,1741169963666,1741169965652,305.770154445054,955.200113460906
25,33.514370338052764,308.78974906076115,68.31844229552092,297.09555249375177,1741169970153,1741169980690,1741169983518,1428.8736128759056,1148.423036828085
26,91.59765772962142,331.35808152345794,83.70913773981277,341.9395280638008,1741169988019,1741169999923,1741170002235,373.1849990147607,683.2798011550676
27,59.41886868577161,132.40173976571623,76.124529384209,135.62959860841028,1741170006736,1741170015865,1741170018401,748.7343142634641,683.7300729680455
28,52.44170487176134,111.32867559282477,72.28391554704655,115.7693276243387,1741170022902,1741170027995,1741170030668,1572.824544735729,614.1256728437661
29,48.01695461647195,134.03474224900117,78.06993663453454,133.11181199325904,1741170035169,1741170042753,1741170045227,898.8409214690773,869.0545002891747
30,34.99665181260586,305.50692747231267,93.38064514825189,297.09555249375177,1741170049731,1741170068201,1741170070270,1475.93460550226,1053.04319073013
31,147.1096191068894,349.5521605178344,117.39284389441531,354.37759937291025,1741170074771,1741170080969,1741170082621,207.36763261941488,1124.568209134019
32,37.82767723067274,236.32420115869905,101.34805443678866,252.59308696690198,1741170087123,1741170105292,1741170107205,1430.2617898813069,952.9934544256924
33,52.801139996191665,228.75949065559874,63.557534953044545,244.2306723756613,1741170111707,1741170119099,1741170122139,861.8798842202392,755.5958460890799
34,35.79059747362163,124.64243434745606,56.77249217267604,116.43242229472588,1741170126640,1741170139819,1741170143222,1474.543454446742,1018.832009134666
35,91.09953677487033,289.28269353099876,109.70148770184763,285.90470288254267,1741170147724,1741170155126,1741170156889,997.2165666407499,348.88215685210645
36,33.566068030780016,310.714968626147,69.15208053724879,315.2083473708062,1741170161390,1741170178360,1741170181172,1370.1741578942233,1179.1586325576204
37,64.41842438954913,157.910918811104,78.25367106540496,147.05078488340956,1741170185673,1741170195439,1741170197906,502.59563790811137,1238.4207869257134
38,81.94007165323507,125.08592786704196,97.37044852690775,125.33133133891636,1741170202407,1741170212217,1741170214206,636.949369823808,447.4218454788006
39,52.36426273196525,210.7449585465356,78.10707837158553,216.5730309785193,1741170218707,1741170224485,1741170226956,666.5994327196909,1120.6773102401144
