Trial, UserSpeed, UserAngle, horizontalInterval, verticalInterval
1,169.3545265207333,-74.3090960958067,655,184
2,189.02600227573845,80.32128274375468,944,161
3,40.235547416353526,-148.9838654210021,870,1447
4,87.41672981336876,-104.19994524966067,1399,354
5,125.72451473071483,-171.93592831410734,241,1701
6,96.8580885785792,-66.7926123453933,786,337
7,258.82749167694897,-46.04797664600648,167,161
8,177.8977589559387,-172.7375839636129,170,1334
9,44.75299114169093,60.658156979070746,1368,769
10,51.570217727002266,45.90496135395411,836,810
11,239.1614620935069,43.87037045517366,174,181
12,260.14530550330636,48.489324905796394,174,154
13,153.06083719222934,78.52237304039224,985,200
14,227.4733595299549,7.42900653861123,133,1020
15,196.81587423743133,10.454835077753488,155,840
16,301.10090830787436,46.2188752351313,144,138
17,394.66095306445703,48.179830119864235,114,102
18,219.17853341590452,7.32190828697371,138,1074
19,56.433886352332486,52.28512389886015,869,672
20,195.0001863432645,80.46768298271229,929,156
21,189.03735771162482,80.30112336309178,942,161
22,174.14585851926847,79.86520076321915,979,175
23,187.32334301804028,-8.66513880031861,162,1063
24,194.71426987043571,-9.017517527240994,156,983
25,193.48999117198488,-80.95278897069355,986,157
26,187.418391316827,-98.85376761620243,1040,162
27,201.97188734476606,-72.20401107606962,486,156
28,185.81339544846324,-106.04900479253321,584,168
29,195.8568684101712,-77.32352308298837,698,157
30,178.41425312151614,-103.60176352421345,715,173
31,181.87032672795627,-169.0705119978196,168,870
32,174.660558864599,11.039439387189123,175,897
33,290.63227656508815,124.99202019855868,180,126
34,104.24123672825618,113.15134017015127,732,313
35,181.48649305277254,169.71693485674356,168,926
36,180.62717584055653,98.65254179111474,1104,168
37,40.00881610855753,131.61778575447804,1129,1003
38,74.17799782110909,132.2072976342867,602,546
39,63.77315949465107,43.45184230102203,648,684
40,105.4367497374535,44.21712502881331,397,408
