Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,39.20718787154519,135.03774384825044,26.009555954163528,135.64966380296107,1741176404227,1741176411088,1741176414236,1741176412701,1741176415887,1081.3957384939374,1082.8214263327354
1,61.20799973997948,143.73935934014145,39.11244613200737,135.73925935540785,1741176419688,1741176428251,1741176431164,1741176429322,1741176432263,607.8517581382255,828.682417507366
2,69.03300056385112,344.037254153675,50.21797587305525,329.2674483850312,1741176436072,1741176447997,1741176450585,1741176448692,1741176451754,452.0037050655682,1580.2013217939484
3,34.380865547877605,134.693473427272,32.1186985652802,134.02457019267354,1741176455555,1741176460370,1741176462986,1741176461714,1741176464285,1240.667347565518,1227.4629762568834
4,93.74447631780926,345.3131533520296,71.89268850159188,337.7063708403059,1741176468088,1741176481360,1741176482742,1741176481811,1741176483842,330.82834652256946,1262.2231283229232
5,53.11218074065505,21.90392446691743,40.91454680131212,37.961402559189764,1741176487656,1741176496491,1741176498635,1741176497421,1741176499827,608.7903259202714,1514.1138224227745
6,52.13983990880561,50.40629504335999,63.72938218572329,55.823588961876226,1741176503638,1741176524851,1741176523285,1741176525689,1741176523854,902.7777393753599,746.6756430908586
7,33.42408116788488,233.25446120426668,30.53491724373322,216.9876054992044,1741176529506,1741176537907,1741176535136,1741176539137,1741176536769,1500.2726971330212,1120.1248167593783
8,61.59736726063261,297.3422715599147,41.4767565489806,306.60446575478477,1741176542938,1741176555988,1741176554018,1741176557201,1741176554919,1060.371145125377,548.2894638754572
9,124.1593730335977,113.0079956869842,200.27206854768116,104.88859065577788,1741176561005,1741176568852,1741176567487,1741176569435,1741176567642,618.188583626915,262.50730415267975
10,29.21085729386412,131.03388852726619,25.428624063647707,139.5651338747466,1741176573239,1741176579802,1741176576987,1741176581352,1741176578806,1564.3672501065528,1361.508999548855
11,97.2173108128399,140.67965760150696,46.27478280347344,134.3752071053783,1741176585155,1741176588942,1741176591397,1741176589869,1741176592304,398.8895047088609,486.99487247636625
12,49.77470599515039,294.8521362185627,38.93705892362295,307.4875792487436,1741176596105,1741176608010,1741176605256,1741176609276,1741176606227,1434.088511896295,664.2261463535157
13,50.8076121139831,300.7261844881938,31.013388997907605,308.6147005799634,1741176613088,1741176620369,1741176617803,1741176621918,1741176619041,1155.6494536740086,686.8889576910248
14,60.79728255998107,233.25636861640209,52.513638685895074,215.53216381070825,1741176625722,1741176638300,1741176636072,1741176639002,1741176637055,824.8308202987589,615.7875928293442
15,68.92781161403344,25.399596026305176,25.747032204876625,37.36324205774247,1741176642805,1741176657153,1741176659961,1741176658619,1741176661881,481.8105798177344,1014.7091885573548
16,35.244251300373705,326.8456329751723,40.42175181667875,322.78056078757453,1741176665689,1741176679020,1741176675808,1741176679952,1741176677035,1016.7253847574528,1556.423330213779
17,36.2254427042192,139.5894538512456,42.47625840221798,146.59945930515914,1741176683755,1741176697579,1741176695060,1741176698425,1741176696342,1087.6366768439034,1277.492285677571
18,76.54520716078758,139.83673325979407,41.98136654816506,138.85144732883566,1741176702239,1741176716697,1741176718852,1741176717646,1741176719938,512.8504189249477,607.6663250300838
19,46.04899809019594,51.34407375393374,39.36275067788168,46.53955300648465,1741176723755,1741176745369,1741176742802,1741176746477,1741176743852,1042.965133686434,834.2562228375265
20,47.333879915057445,307.50251255638597,35.59522390444653,312.43765756061043,1741176750289,1741176763328,1741176760936,1741176764577,1741176762078,1041.0634601793183,798.9086248753874
21,41.97946163790017,56.021802958885814,27.375720895500322,44.44554202273912,1741176768389,1741176784542,1741176781537,1741176786077,1741176783102,1278.6976076056867,861.7846427117556
22,97.62207687742404,124.52271268321124,48.35522824757987,136.66264342636447,1741176789889,1741176799424,1741176797619,1741176800277,1741176798523,542.2440536138268,372.99058426369635
23,34.470588308836845,37.028001949204906,21.303183022880052,37.831767654230134,1741176804089,1741176811709,1741176814773,1741176813492,1741176817069,1090.144245579605,1445.2001924022345
24,111.67248492156337,135.06064988969524,78.31748551520083,136.0569977767849,1741176820872,1741176827037,1741176828339,1741176827569,1741176828891,379.51665584829675,380.32097487657245
25,28.38353152781892,311.7410375342358,22.869003653890623,315.60211617941377,1741176832705,1741176841102,1741176838368,1741176842938,1741176840243,1587.5736903994718,1416.5175921715947
26,27.8325478992925,226.80783810638366,22.355586495131238,226.17652518407186,1741176846754,1741176853950,1741176851118,1741176855888,1741176852978,1574.810227679767,1478.4398763560393
27,131.8623569795698,200.02782712426747,204.95273269473202,194.21705795094877,1741176859703,1741176865669,1741176866569,1741176865820,1741176867165,242.1538803795085,664.3082699384909
28,65.36705196768139,109.14955303627721,52.56881938497823,148.96778976153274,1741176870970,1741176877168,1741176874676,1741176877834,1741176875783,1399.078666920383,485.82993789627136
29,33.402789600829465,305.80177058097877,29.12975564500811,302.343902832571,1741176881636,1741176908911,1741176911635,1741176910836,1741176912854,1535.3078321772784,1107.3710566004063
30,91.23688353242355,332.794472230056,31.15981271609062,322.28918718761884,1741176916669,1741176920255,1741176922510,1741176921472,1741176924084,369.71513402340895,719.2171624089339
31,34.477935219576125,142.22991802576837,52.74936814638251,149.3619993812398,1741176927886,1741176948267,1741176950800,1741176948928,1741176951916,1100.7581161204344,1420.6199190558282
32,48.41027432293374,238.97325134488383,20.65605565634058,229.71107886678186,1741176955719,1741176964170,1741176960995,1741176966416,1741176962900,1202.28414115112,723.1693406658709
33,103.12334818291008,27.77842963260224,47.89351033918212,38.37475697650626,1741176970219,1741176976801,1741176978492,1741176977600,1741176979501,328.8065725655299,624.2066569852243
34,45.54519503956111,234.41349680637535,51.95188937732373,227.75952786044576,1741176983303,1741176988309,1741176986377,1741176989168,1741176987157,1131.896935850273,809.9553841103334
35,66.51800860799528,162.8761688112254,41.72927127281351,143.44277420835283,1741176992969,1741177002405,1741177004571,1741177003300,1741177005778,471.9258599649597,1531.7517484373677
36,38.44123581776523,325.73995078943784,32.21316480546397,318.26494000863005,1741177009586,1741177016254,1741177013549,1741177017502,1741177014948,944.247343808791,1386.290255073992
37,36.52001570100704,53.00485676569764,28.78364475183462,47.44076479608407,1741177021303,1741177026017,1741177028733,1741177027558,1741177030148,1365.1366675105853,1028.5228487076329
38,44.92921301179132,132.27138390793868,26.255544854315758,127.17409452711314,1741177033953,1741177038960,1741177042033,1741177040851,1741177043467,992.6766363406463,902.3603657890606
39,88.5101166263686,13.64096840382183,57.840574787509304,26.783660443917995,1741177047270,1741177055156,1741177057004,1741177055737,1741177058155,348.78254808977556,1437.197094984229
