Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
17,51.75760051743707,242.3616083572316,46.22256226738827,259.03661035367037,1740411646672,1740411655012,1740411659221,1249.4887557235008,654.2833639738692
18,91.29784393481856,253.39205036950946,157.62956767570535,258.98031721896547,1740411663722,1740411669793,1740411671021,1149.6512043250918,342.8996032572894
19,130.64394395329262,191.75248219458024,188.38952010637826,195.17772688225503,1740411675522,1740411680970,1740411682004,234.5486958801864,1127.3913640715514
20,33.08321838927367,222.36613873734422,38.29584275747585,212.13082532733102,1740411686505,1740411697680,1740411702737,1227.3121676085848,1345.674600488683
21,73.48947621853948,338.08678582049527,117.03811757588889,13.679042487827644,1740411707239,1740411714792,1740411716454,440.0125290500878,1093.8365197888552
22,150.58328229249275,257.6655054656506,382.7412517498048,260.24757505834623,1740411720955,1740411727312,1740411727821,932.6216420963294,203.9326507603874
23,81.54509001956256,104.42285686623143,76.29441748370087,115.90650799951442,1740411732322,1740411738387,1740411740937,1477.0360626032054,379.8665426731666
24,28.318650274536832,132.13969315974555,47.48640340854995,121.72360295768408,1740411745439,1740411751702,1740411755787,1578.9366610750392,1428.6669075153059
25,37.17625746395927,304.73963478091633,48.25355860321232,158.47352016705054,1740411760288,1740411769194,1740411773204,1416.108319564473,982.009870637072
26,89.05228878119718,249.76361942583083,142.9556626126153,251.65851892371387,1740411777705,1740411783748,1740411785104,973.942001601201,359.0431784457887
27,44.41246052421418,308.2000698356032,60.38779006160887,310.1842554626055,1740411789605,1740411797779,1740411800987,1092.2960691086555,859.5544040751632
28,63.828494505458146,334.0232074944185,78.94456964655586,353.4633663512029,1740411805488,1740411811272,1740411813720,522.8302581730845,1073.0638049038084
29,39.22690979344955,123.11130877036277,55.25396163795008,118.68125342670146,1740411818222,1740411823663,1740411827170,1400.012642843128,913.0505676615521
30,69.59507284137133,122.70805145294241,96.23719168412465,122.94921511659044,1740411831672,1740411836297,1740411838303,797.7388062867819,512.2975302176654
31,47.742999636738645,123.5017776584391,47.875494814202604,129.76772712186818,1740411842805,1740411848704,1740411852753,1138.4178557602709,753.5531365876791
32,60.774013927217666,25.15031123235883,91.59706199361086,10.093521361522562,1740411857255,1740411864435,1740411866553,545.3316773499569,1161.5023406096639
33,41.70353466919016,30.70454238956853,55.54980006828789,23.782030423221386,1740411871055,1740411878105,1740411881587,836.652264822496,1408.8285685936373
34,97.86081100151698,225.4507498751697,88.20803402923379,249.40927210940262,1740411886088,1740411892526,1740411894718,436.989586421309,430.1674609844754
35,59.184799112372474,319.73971929972566,67.10378253997936,334.8935539541342,1740411899220,1740411917557,1740411920437,664.2326516252972,784.3378690778654
36,33.08075124129743,234.89955657918085,26.316386033404445,244.2306723756613,1740411924938,1740411939195,1740411946537,1577.1365529444208,1108.4483690012003
37,40.87559397030787,242.31653618437406,43.23465183783906,250.34617594194668,1740411951038,1740411957216,1740411961686,1579.7581321216517,828.8100415272379
38,43.89981477892847,43.11817569639919,50.60372067545565,36.57303097851934,1740411966188,1740411974506,1740411978320,936.1989258674362,999.8080718790142
39,36.32207219123339,50.47544839754613,38.50461052018996,58.93483511450137,1740411982821,1740411990336,1740411995369,1297.819979918351,1070.7745890600445
