Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,52.79706338239692,66.94340047797851,86.00475059432995,66.60745024245364,1741188274212,1741188280334,1741188282589,1450.8555016539894,617.5437940548375
1,40.68760714442041,215.22560451061653,61.452822239400106,203.51040120140098,1741188287091,1741188292432,1741188295573,902.6034808845618,1278.3088361336747
2,32.1893959097523,222.08486752237323,68.0483376609072,213.19756579221644,1741188300074,1741188310744,1741188313589,1255.7843015156081,1390.542144488398
3,58.357402914139165,319.4407717431652,52.85730196612369,339.40927210940265,1741188318091,1741188325631,1741188329289,676.649270181635,790.5981398314137
4,44.83801948911403,30.222308050504807,44.07385698474595,20.59072789059735,1741188333790,1741188339536,1741188343923,774.3217173492822,1329.2272231605814
5,34.05643789689908,36.4696854237535,43.93949904305042,64.62568271477937,1741188348424,1741188355681,1741188360089,1095.4016130664763,1481.989540305066
6,149.7180295825915,333.5548365269612,82.0550372585309,344.09529711745733,1741188364591,1741188370033,1741188372390,223.79427864750937,449.9397753645602
7,65.15590705073213,69.61455061287836,71.7737393229032,53.841814560191665,1741188376891,1741188384698,1741188387390,1321.8177614504987,491.1975439475233
8,49.082054738164,242.83128033120494,68.43669531123506,227.3073729969622,1741188391891,1741188402617,1741188405440,1338.600323901928,687.0235555291374
9,68.09849008866415,296.7771469764642,66.4783843685053,305.5719661059619,1741188409941,1741188414135,1741188417057,977.8410444076897,493.4536114757294
10,47.008116335768186,237.6166143094286,40.76003676976034,219.9575489308291,1741188421558,1741188426520,1741188431257,1191.578017399842,755.71380824631
11,61.85031456607835,123.30667172370988,54.85148513441626,121.87959684702275,1741188435758,1741188446486,1741188450007,883.307606789136,580.3718948750582
12,71.07505874551741,342.7479898890719,66.74376300360174,343.1587942638576,1741188454508,1741188458811,1741188461707,441.9735882946019,1423.2112611983384
13,39.66169151114377,303.18537942735117,56.07280379319809,306.57303097851934,1741188466208,1741188476398,1741188479840,1381.9271584071985,903.8042365346781
14,48.20142702167984,237.63774601521988,44.31570584866175,230.87739260664313,1741188484341,1741188491810,1741188496173,1162.7546815963915,736.8324887274732
15,159.85049426396918,205.7407611217041,104.8740631881262,199.93253656193951,1741188500675,1741188507544,1741188509390,208.35032690613477,432.13299407616535
16,44.741212409686696,136.6739887939151,52.76895826282164,147.86917467266898,1741188513891,1741188520370,1741188524040,921.7297210411184,977.2265903786714
17,66.87446881063755,236.47166958736517,55.24471936433612,230.0424510691709,1741188528542,1741188540062,1741188543557,812.1703832995893,538.1415553390609
18,36.53224133582957,230.86661131303777,45.81379911397121,222.69262700303779,1741188548058,1741188556723,1741188560940,1301.1505001575451,1058.6759339350083
19,151.40904191797756,99.3752939473888,88.75555108376821,105.6193921387108,1741188565442,1741188570181,1741188572357,1216.3174352640704,200.8212315302186
20,81.98917464058827,16.148409460172104,86.8216686397984,14.036243467926454,1741188576858,1741188585108,1741188587340,380.93181632653716,1315.5963181657175
21,61.859584778464736,216.80954524560138,63.18027621784195,211.4716845336273,1741188591841,1741188598078,1741188601140,605.7334345436409,809.4194287596246
22,94.30692044342845,167.41966690013658,69.98383256149809,202.84804287161631,1741188605642,1741188609930,1741188612690,325.93546550031715,1460.5061148795903
23,92.97269590384981,165.81798180993462,72.31586278909985,162.59308696690198,1741188617192,1741188621476,1741188624157,332.81893937447944,1317.0255890862159
24,126.90424779327746,100.25343984356721,111.66323272739801,103.6790424878277,1741188628658,1741188633165,1741188634907,1328.063044755198,240.23526032670483
25,36.02592450219534,215.0761266455246,52.02452621624896,211.31774183974312,1741188639409,1741188645272,1741188649007,1017.5276351670967,1449.078451515679
26,131.268012357574,78.57733525964346,98.37574120573667,74.46008763036639,1741188653508,1741188657667,1741188659640,1153.9799275564476,233.1582509338744
27,78.30285057325486,244.49877300771783,102.47976868958942,237.21150837647596,1741188664142,1741188669615,1741188671507,889.8971863073243,424.48257754211227
28,124.88027608428142,168.6377419375185,112.52398615065391,162.59308696690198,1741188676008,1741188683301,1741188685024,245.03244117294543,1219.370453932488
29,37.81225027145756,121.63298337565601,68.34842659532654,120.40553365100084,1741188689525,1741188695358,1741188698191,1512.7355126356074,931.8419462280027
30,64.22206604422281,249.78216206048793,49.63418112337143,246.21796957677861,1741188702692,1741188707594,1741188711491,1351.6845731142587,497.80093143847597
31,75.0733901160208,54.06263023433564,56.74656276259671,44.37040139158972,1741188715992,1741188722321,1741188725723,680.880194581207,493.55217223673844
32,70.19999739715605,152.03060685696187,72.24363321966098,161.0033458445114,1741188730224,1741188736695,1741188739374,483.8669474490099,911.1952979804003
33,73.55616653210659,137.75614133141573,55.59539672722557,149.33992850134223,1741188743875,1741188749449,1741188752941,550.9347572564745,606.6625068398787
34,37.44897417114373,149.13113037287678,56.15394116855144,162.31153375176723,1741188757441,1741188775633,1741188779091,933.2973967754206,1561.3508498198237
