Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,81.2521675173014,105.50042093007994,48.32370739856154,111.00425238232879,1741189031901,1741189036540,1741189035131,1741189038272,1741189035796,1381.5797869860644,383.15691508681607
1,75.91989218486736,247.19071576974522,84.63278909015153,252.83359790919525,1741189042076,1741189049322,1741189047973,1741189050523,1741189048344,1019.3166623642911,428.6756401836988
2,51.357551661969104,131.10902524858312,69.73786834397109,136.504961634089,1741189054326,1741189058740,1741189059932,1741189059333,1741189060557,888.4340383415954,775.2768893258932
3,46.94874098004516,335.70607672269426,46.0504888752455,333.8088148348513,1741189064360,1741189070225,1741189072025,1741189070951,1741189073501,701.0773307834652,1553.1533538886142
4,39.214479755675335,239.36533705869851,58.516805386929555,227.98800202072013,1741189077309,1741189086573,1741189085034,1741189087339,1741189085724,1501.3353669123476,889.1136546795859
5,27.84473826265336,133.49299998102026,32.0520394577567,134.26436953919438,1741189091143,1741189102072,1741189099502,1741189103413,1741189100809,1565.3873889737145,1485.1337329069784
6,27.89113813381293,222.79884545707705,24.794895454077906,219.45452392561143,1741189107226,1741189112312,1741189115468,1741189113879,1741189117372,1465.9215128979308,1583.1152196579194
7,64.96228657602335,246.9936791086144,42.689312847837016,233.69806201000137,1741189121176,1741189129123,1741189127332,1741189130310,1741189128204,1181.5961979183764,501.71167733482525
8,53.53644289099486,39.090959428649626,75.96355656391934,39.11452711578323,1741189134126,1741189138190,1741189139263,1741189138699,1741189139889,721.9853232834935,888.6892074775368
9,83.88854164195011,211.8233359017635,62.26208182924826,207.45716554088094,1741189143693,1741189147523,1741189148661,1741189148066,1741189149706,420.8857644124076,678.2023205586688
10,70.68113499206449,73.97092663030679,51.66984537444332,70.2235911862868,1741189153510,1741189159929,1741189158664,1741189161645,1741189159281,1537.1345005665494,441.6104626884447
11,45.58951309389565,316.4323169842178,84.71915305781104,307.1034389319974,1741189165459,1741189170563,1741189169645,1741189171150,1741189170089,908.2000384211534,954.7817674050674
12,123.10775965885233,245.72242585435438,134.02050749829206,239.79963306274777,1741189174960,1741189181113,1741189180540,1741189181558,1741189180799,592.6898708116922,267.330511884589
13,35.81014853500924,38.96574656741683,45.009445675565615,42.908072034938016,1741189185360,1741189192180,1741189194011,1741189193090,1741189194990,1077.463127379409,1332.1838024520016
14,95.88877028729475,203.3885229314669,122.78961358967162,205.1915086464861,1741189198793,1741189203847,1741189204549,1741189204117,1741189205123,340.8703981406772,788.1381197426344
15,33.00851762936916,315.6518003984771,43.199649954768105,309.18990057228075,1741189208927,1741189216839,1741189215047,1741189217938,1741189215943,1270.9411832116975,1300.1918160750045
16,72.23094788064816,21.572965714402073,72.47419470917386,26.61463643472314,1741189221743,1741189225726,1741189226668,1741189226189,1741189227592,446.6201424701694,1129.5906080688947
17,79.80596038040943,285.28081945866853,86.19187224309432,281.3472992814484,1741189231394,1741189236223,1741189235458,1741189237992,1741189235813,1426.3387499861071,389.6889525456197
18,43.7402418824953,40.71326237484158,55.24271728019903,45,1741189241794,1741189246662,1741189248228,1741189247430,1741189248996,904.8579263784934,1051.5019709562687
19,32.95717716850027,37.20044733964073,33.32221089509447,45.69732291592021,1741189252810,1741189255777,1741189258406,1741189257066,1741189259664,1142.8039402080149,1505.5641810864006
20,58.01865154512423,159.75901508687207,37.3008360897169,146.3646040027644,1741189263476,1741189273797,1741189275747,1741189274763,1741189277199,551.108364461918,1494.5687301581079
21,45.032075009094704,233.38738210560376,44.39250727469706,242.05346034057507,1741189281010,1741189290516,1741189288925,1741189291958,1741189289690,1117.0187215469623,829.9530488600424
22,47.079180381996046,217.80108391152444,46.34955534769688,215.08753013130806,1741189295760,1741189303907,1741189305523,1741189304698,1741189306649,806.4666913628349,1039.6499813777914
23,66.39255996322701,18.175214843996628,109.53962507796595,24.089126767008736,1741189310460,1741189317031,1741189317674,1741189317331,1741189318345,475.58624888635717,1448.6154782357837
