Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,42.95358096887504,148.03762664086025,25.594125983882012,143.1394866435673,1741168877916,1741168883011,1741168880104,1741168884476,1741168882058,823.2340203265167,1319.377057713321
1,51.17120437007765,303.7119814617687,33.60245114231686,323.6143495785227,1741168888289,1741168895128,1741168892753,1741168896237,1741168894258,1056.3023417398626,704.7852717996749
2,47.53866321029517,295.4227112426148,53.229621727332805,311.71321576993176,1741168900039,1741168910376,1741168905888,1741168911223,1741168906643,1470.010075613037,698.7263076310701
3,109.3495456622358,345.4644634422092,81.80939522951513,340.50816807831933,1741168915040,1741168920071,1741168922590,1741168920460,1741168923689,283.4212645972753,1093.1113727909408
4,48.08462219431087,152.69898847061245,33.730686430603285,134.4079343229888,1741168927507,1741168931137,1741168934862,1741168932408,1741168936107,702.1085681495751,1360.2515075813092
5,44.34488188448042,228.15703472304926,26.575382968731454,221.48921251032138,1741168939923,1741168948219,1741168944474,1741168949726,1741168946178,1014.1272968309861,908.1037929434394
6,77.53483971989836,194.11249437498356,56.44743478135703,223.9334464625271,1741168953539,1741168959289,1741168963286,1741168960027,1741168964052,398.96402099983356,1586.8776719061113
7,41.953115132008676,240.7056711098714,31.91170949199025,240.70033850318228,1741168967856,1741168977572,1741168972503,1741168979493,1741168973581,1461.4543623426212,819.9397413138196
8,41.4319973800563,325.4694211520985,24.961653756673734,321.53238572847346,1741168983306,1741168987890,1741168991441,1741168989425,1741168993373,878.9234679336721,1277.3805604913491
9,64.3393331622314,69.01272398209505,35.531706175928534,59.09778563492824,1741168997189,1741169002764,1741169000274,1741169004408,1741169001258,1301.867758667041,499.4085251850812
10,41.50700864576715,144.1280259746282,22.37097731539149,139.59770382894908,1741169008222,1741169010903,1741169015803,1741169012664,1741169017872,891.9464429810802,1233.445449619543
11,29.01463234380713,222.36059019274578,15.304069498152344,223.06130799694975,1741169021689,1741169030102,1741169024435,1741169032785,1741169027306,1399.2888243807624,1534.5351928631262
12,63.125942650207264,63.639393123054504,23.172218544331876,48.78725000340302,1741169036589,1741169049786,1741169040455,1741169051751,1741169042176,1070.314951745744,530.3920504240355
13,93.67676358216558,161.17264440069073,36.17831064550743,151.34080563114662,1741169055555,1741169059525,1741169064010,1741169060470,1741169065739,338.3536926214179,992.3541334048416
14,30.660250573088398,318.4308294546018,37.74957260449722,333.8936110426856,1741169069555,1741169074269,1741169080205,1741169075154,1741169082011,1307.8376683474355,1474.6504436803525
15,46.335665008662595,241.68989918483794,23.201813436749603,232.7672054738004,1741169085822,1741169095558,1741169091688,1741169097695,1741169093312,1365.2259588504858,735.4089276864922
16,86.11728765175967,147.7224873686173,63.859910837947304,162.71409612440425,1741169101505,1741169105178,1741169108041,1741169105670,1741169109622,412.03294697930363,652.3383836135257
17,133.99316377997184,20.00050373332118,46.79071276610878,34.394819751519776,1741169113439,1741169116219,1741169121522,1741169116996,1741169122657,238.2616727216202,654.6006589080159
18,50.59122954575778,309.0053471653952,33.329454419249615,327.86088331780724,1741169126472,1741169138874,1741169134843,1741169139937,1741169136535,942.1589321816356,763.0908571345401
19,47.9901151458091,137.24408869885895,21.308282414757098,136.25067530374787,1741169143739,1741169152669,1741169147864,1741169154618,1741169149900,851.3811787415049,920.8283577425403
20,43.02394737774539,126.35877210111818,68.75732925004496,137.26841241495862,1741169158422,1741169163658,1741169165997,1741169164252,1741169166640,1176.1800901837732,865.8490752766523
21,99.44450157300405,76.42673755173428,59.732850673406375,65.25817444880295,1741169170456,1741169175646,1741169173510,1741169176846,1741169174063,1285.4306306550745,310.3435042187838
22,50.60307591750268,50.92258224208422,38.77189122293908,41.92701637903042,1741169180656,1741169183434,1741169185685,1741169184474,1741169186843,940.478510392042,763.6908643903683
23,31.47889518116124,232.5297171154653,32.80661369188338,238.1107989963745,1741169190655,1741169197720,1741169193959,1741169199451,1741169195036,1566.5647751346394,1200.77702460117
24,68.57355812393432,63.65807964086133,35.09027960467562,40.77745605239545,1741169203255,1741169214330,1741169209127,1741169215459,1741169210436,985.9360108389893,488.1778122216103
25,59.083645568414205,239.00483436094203,27.585792258635845,223.53024562749988,1741169219272,1741169231858,1741169225906,1741169233359,1741169227485,985.9970732631534,592.3335877049358
26,32.968310723463034,130.93742006290506,28.558884910905263,131.93077935568772,1741169237172,1741169239942,1741169243285,1741169241514,1741169244697,1388.762305461688,1204.5721207612955
27,73.76754306007672,150.2364849746707,32.589568560751985,139.31193408702893,1741169248505,1741169254121,1741169256906,1741169255335,1741169258318,468.48459411580313,819.2294271479892
28,40.98817720246172,141.82800994733452,34.539113204145686,156.24249074140403,1741169262121,1741169267289,1741169274011,1741169268238,1741169276167,931.0053868112184,1184.2876724434109
29,70.85907573780793,331.8060362070965,31.732905591477934,341.65665106628484,1741169279971,1741169284207,1741169289705,1741169285203,1741169292709,480.36988203451966,896.1127200192088
30,72.95868806762729,244.98754067575416,33.8456244142968,248.29756822475824,1741169296521,1741169303038,1741169298652,1741169305435,1741169299606,972.5087320476922,453.74575796671303
31,41.089138038646695,313.2668167298681,72.88407106565886,310.952568829315,1741169309238,1741169315285,1741169311580,1741169315913,1741169312125,1065.251581359559,1002.6781280494175
32,44.214923749515386,306.3068396165813,69.71818830943734,310.39458023886715,1741169319722,1741169325528,1741169322521,1741169326193,1741169323086,1145.9097964977104,841.9650517933678
33,132.1056507616338,281.22505151364214,184.78288513868242,335.7963234810976,1741169330005,1741169336790,1741169332511,1741169336968,1741169332907,1166.5837403706169,231.51991153708326
34,142.8507394631696,10.688785558232155,37.1000352146538,16.87266735022041,1741169340772,1741169347880,1741169352902,1741169348725,1741169355688,213.7176022992205,1132.283174414976
35,103.4868705197145,104.45450972421565,41.29218338338405,112.60694837200231,1741169359504,1741169365302,1741169362577,1741169367192,1741169363364,1161.3732780805447,299.3680038243986
36,104.34429470286882,347.40278678773734,32.3065884920086,340.3540610438988,1741169371004,1741169375397,1741169378660,1741169376383,1741169381422,294.601564194387,1318.2728160973975
37,31.457495980799603,306.664427110667,19.912372851463353,313.14806376120106,1741169385238,1741169390035,1741169394158,1741169392238,1741169396223,1597.0930611332578,1188.8947077129008
38,37.5909376485603,303.55628650008924,28.68166636263878,313.1636061173749,1741169400038,1741169405317,1741169402285,1741169406847,1741169403719,1443.792219121532,957.6662831063389
39,57.16612054321386,205.34811865671614,36.567663396428436,214.37610362887028,1741169410654,1741169414107,1741169417992,1741169415101,1741169419445,580.693604920474,1225.801288025311
