Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,58.58514680346039,339.6214928763151,91.71761239622998,326.7775518499762,1741166156807,1741166165318,1741166163353,1741166165709,1741166163950,546.2644122763899,1470.5489552597573
1,61.489236064469466,300.88575069908245,63.07608718268455,307.68585561627333,1741166169520,1741166176572,1741166178577,1741166177350,1741166179178,950.4457663970302,568.5090652279578
2,55.36936049258666,234.49459543511412,54.1102578291615,235.34459061337964,1741166182987,1741166189542,1741166187200,1741166190517,1741166187874,932.9111513065338,665.571838071126
3,60.899245265037244,307.32095500435696,89.59455589585644,299.31000707091613,1741166194320,1741166202750,1741166200606,1741166203434,1741166200990,812.5247712248649,619.4477575300102
4,41.806910925349456,227.392142648385,77.55727357732128,229.85794858964613,1741166207237,1741166212940,1741166211467,1741166213540,1741166211973,1059.984024542568,974.9735863600375
5,54.22154362556686,69.4889807701959,42.32917988243615,61.82458781006676,1741166217354,1741166228406,1741166226172,1741166229907,1741166226976,1579.0677054123207,590.7353896666334
6,45.647459011152975,222.1879044632712,36.45078048345833,224.65544190569264,1741166233721,1741166240135,1741166237289,1741166241293,1741166238460,886.9882446152998,978.6268347894595
7,42.69795217270905,26.648250944318306,63.13707333122051,26.07535558394875,1741166245104,1741166250356,1741166252536,1741166250885,1741166253617,786.1132367521224,1566.5353837088014
8,43.15741040269941,47.96503222285469,28.264131554920247,46.67684264007033,1741166257421,1741166261096,1741166264102,1741166262643,1741166265561,1038.1516376643149,935.9038172547149
9,122.19887899633149,280.4439203475302,102.9766507364173,293.21730239394736,1741166269371,1741166275247,1741166274125,1741166275986,1741166274442,1354.3184114385085,249.63722256177178
10,49.67930621778713,301.40672846282666,29.14518255793179,28.203404850375478,1741166279789,1741166285757,1741166283860,1741166286925,1741166286920,1158.821218198477,707.5342948323027
11,32.18948076411389,220.27192311320553,23.805349604019423,226.47703026526327,1741166290738,1741166303647,1741166300520,1741166305477,1741166302258,1221.49354674673,1441.7674191283877
12,70.2004310385638,162.82192278743003,48.74143678046843,150.24019274485607,1741166309288,1741166313286,1741166315517,1741166313995,1741166316757,447.3012700627953,1446.9566059267856
13,147.28066885963716,330.14348628314445,117.18826054660221,311.1546274014265,1741166320572,1741166326085,1741166324619,1741166326474,1741166324959,234.865246991108,409.1614949201203
14,102.92774728213409,257.82354148790114,139.48047589573207,216.33586456689193,1741166330289,1741166336452,1741166334606,1741166336719,1741166334969,1381.8613616428358,298.1747390937946
15,40.196855214242625,304.49480582177085,29.592444613829272,324.6452563226695,1741166340523,1741166349309,1741166345554,1741166350552,1741166347306,1317.8271214500521,905.5415985081869
16,44.74791563983879,334.30890842425595,69.43130864525317,335.9924750508,1741166354356,1741166363001,1741166366494,1741166363474,1741166367556,743.967627472796,1546.4658325450825
17,164.29654221663827,300.1216111877603,128.51949756006957,318.0218590334795,1741166371373,1741166376995,1741166375188,1741166377309,1741166375537,363.85649490741434,211.10363170137006
18,36.95079593408706,303.6381405598993,18.133294602569524,311.35396645121716,1741166381123,1741166389578,1741166386161,1741166392082,1741166388365,1465.6494760140713,975.1821343298998
19,74.25763152979668,340.3580678974066,25.072707237969578,319.78027890059,1741166395890,1741166399895,1741166402743,1741166401462,1741166404596,428.9592927697038,1201.8735213776658
20,94.50726728138865,155.59576335161967,64.58842081143025,150.24852691989395,1741166408406,1741166413742,1741166415970,1741166414277,1741166416906,348.58048767238387,768.2904075290273
21,46.460759953971525,328.8246689743511,47.487100649786115,325.34509168306494,1741166420724,1741166425727,1741166427696,1741166426495,1741166428807,754.6935819583392,1247.3589421217134
22,151.47595798336195,170.71910848615641,121.12884870404089,168.2185079719036,1741166432624,1741166437045,1741166438427,1741166437298,1741166439640,200.67819779559036,1228.0366595616345
23,54.07442678670748,215.66870604736852,38.26674972619681,226.88252440971365,1741166443458,1741166448642,1741166451038,1741166449789,1741166452112,682.9018341908802,951.4546487808148
24,67.69611453823359,72.38706971135048,23.947542343418643,53.02901294318622,1741166455924,1741166463024,1741166459739,1741166465107,1741166461307,1464.5699650290676,464.9527630688269
25,43.71059361164402,216.95368010137432,37.12624079068758,219.21853559960985,1741166468924,1741166473588,1741166476822,1741166474631,1741166478100,858.8584330278127,1141.662776556587
26,64.84986159034577,64.39095583713299,31.629678878658424,52.47055293416014,1741166481908,1741166488814,1741166486159,1741166490371,1741166487355,1070.2844245832575,513.0021181395184
27,69.67190755332626,253.9678013107121,49.342338559474705,244.61041685741742,1741166494174,1741166500463,1741166498387,1741166501881,1741166499060,1559.1045358872852,448.0144010340445
28,29.52411202383995,39.91257087117208,20.50184918294657,40.76512244743907,1741166505691,1741166516026,1741166511981,1741166517958,1741166514222,1324.7539774350714,1583.6817620671673
29,47.647844601415926,211.22166152308094,19.639242070492397,224.5359156612172,1741166521775,1741166526695,1741166529532,1741166528838,1741166531710,736.2518097060478,1214.6596205486142
30,40.36180688301481,138.75229461502738,39.978743866500565,139.3536808197111,1741166535525,1741166538289,1741166540556,1741166539278,1741166541708,988.576052027988,1127.346015319249
31,104.15846244964938,167.82839746894956,71.5222235439671,149.06723090650235,1741166545525,1741166551006,1741166552977,1741166551495,1741166553793,294.64617977392265,1366.0701375989038
32,66.92222395246134,22.310801310369413,59.78595297330965,18.45663533949164,1741166557609,1741166561427,1741166563881,1741166561956,1741166565466,484.5563521462844,1180.8363416379102
33,65.9744459446052,37.8159943429925,67.86758482732965,37.874983651098205,1741166569276,1741166573712,1741166575146,1741166574272,1741166575866,575.6085950511455,741.6425412496494
34,83.67992565584662,165.0099793772224,38.730262265451785,149.0698021010549,1741166579676,1741166582423,1741166585085,1741166583326,1741166586592,371.1384329344464,1386.0731092878177
35,54.58851553590936,110.3903227698903,36.193522420125035,120.39976861027787,1741166590409,1741166596891,1741166595095,1741166598529,1741166596056,1577.337767189401,586.3034181413376
36,84.33529379699455,302.1372990067523,44.83772610635939,305.9017708544525,1741166602343,1741166608234,1741166606207,1741166609375,1741166607033,668.7151034698447,420.0910715896231
37,38.10811536636034,222.2918073044333,25.20623954802374,222.3720410749102,1741166613176,1741166618871,1741166615874,1741166620482,1741166617640,1064.2217342885947,1169.900429678113
38,38.99645275328579,125.09264979708263,17.898318537302178,125.89249263001761,1741166624293,1741166635031,1741166631341,1741166637890,1741166633410,1338.1463766046804,940.2085911259261
39,39.96220252444288,231.82695756447404,14.043079326577645,221.78515025078914,1741166641693,1741166648742,1741166644384,1741166651607,1741166647590,1214.6642525013704,954.921460319054
