Trial, UserSpeed, UserAngle, horizontalInterval, verticalInterval
1,148.4048318200421,-84.75417218461736,2211,203
2,284.202108645536,5.230116090608505,106,1158
3,81.04584497375608,167.6014577565768,379,1724
4,123.13018990320737,-136.66028236898282,335,355
5,270.6608243480129,86.92165171180521,2064,111
6,11.495285194953869,-135.37254926283046,3667,3715
7,26.456531898503425,-15.192355854003166,1175,4327
8,240.62711438865807,85.86254677616387,1728,125
9,186.44586285054646,96.66665989090139,1386,162
10,221.06936930289748,3.7808127587121714,136,2058
11,20.126197601303804,60.477946992938094,3025,1713
12,85.45844070210967,-102.80426606528677,1584,360
13,23.438300636929057,138.613550868712,1706,1936
14,33.119174754917495,-19.341353074136862,960,2735
15,37.58260789309137,133.5299000321276,1159,1101
16,92.636903751158,-168.06525166566652,331,1566
17,333.3508691939531,-179.41230461462362,90,8774
18,19.550755883252624,37.18273078779377,1926,2539
19,18.256819731814904,-38.373583511383174,2096,2647
20,69.71293385609138,174.96981433227862,432,4908
21,61.93383975549165,-68.95679696391609,1349,519
22,267.33876740580206,83.2518755134368,955,113
23,198.94023951995442,2.956218906892318,151,2924
24,238.7876055803093,-175.63579578186327,126,1651
25,137.80323366116542,-177.00238253101378,218,4163
26,115.09899812774454,-15.889738069888175,271,952
27,209.4927918271207,-6.030887101938911,144,1363
28,27.08216005779321,-66.06088274736152,2730,1212
29,43.44749161096527,151.19381103998262,788,1433
30,51.6194228335704,41.914358851421724,781,870
31,208.34325907888797,-83.2439963498445,1224,145
32,28.59725412984196,-29.21959089817496,1202,2149
33,17.083092947948813,38.24364146435802,2236,2837
34,38.55898937426062,-155.94846039313762,852,1909
35,110.39668732294216,-10.071066958849883,276,1554
36,250.36398002097994,176.910109361486,120,2223
37,21.520446076202056,144.89392066973542,1704,2424
38,139.30652106240777,-8.938658467393598,218,1386
39,18.834542990170593,67.74673303606703,4206,1721
40,25.73793679136472,-135.36493633573065,1638,1659
