Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,55.372995705592835,119.72525151019511,33.040497443387636,126.73680664361001,1740672349204,1740672356397,1740672353675,1740672357915,1740672354808,1092.6483398457774,623.8739954768397
1,41.17001471316726,302.81883467663647,36.65806908471883,310.0439893889317,1740672361728,1740672372028,1740672369694,1740672373300,1740672370763,1344.4769704128134,867.0819387757875
2,43.94553444596016,318.4259045915764,38.860123068003574,316.85942939874946,1740672377111,1740672383775,1740672381312,1740672384833,1740672382441,912.5315757051309,1028.7454978269295
3,34.01711772061913,38.11743580185714,35.25958250779039,50.4780062056534,1740672388644,1740672392028,1740672395191,1740672393365,1740672396294,1120.9559023608979,1428.7124464391634
4,172.6471110935729,306.90681782229973,224.9633207899321,31.257913682667834,1740672400111,1740672407395,1740672405541,1740672407551,1740672405798,289.35954010724595,217.31113521783453
5,41.15859358258644,316.3753705692052,42.297734662578875,328.8214696765235,1740672411362,1740672422528,1740672420024,1740672423357,1740672421394,1006.9245734518366,1056.4652353076694
6,77.01937419144208,328.31801104778526,54.22237139059685,323.98711079066396,1740672427160,1740672430401,1740672432075,1740672431085,1740672433016,457.72415276410067,741.6399276424753
7,102.67460099497896,196.01417513206562,71.967299171137,197.4643486277822,1740672436828,1740672444280,1740672441784,1740672444717,1740672443173,303.9816848625943,1059.1211072479457
8,34.385110971661376,39.98366106132971,27.130571335677807,48.16973038799051,1740672448528,1740672451084,1740672453510,1740672452742,1740672454994,1138.6571248843168,1357.784871844342
9,77.74264476613831,55.220278448805686,144.22765394198757,73.44487765928159,1740672458811,1740672462661,1740672464189,1740672463391,1740672464406,676.4956164227647,469.8217035395492
10,45.988268448879374,35.40655135452681,24.43077761963287,48.52220758301041,1740672468211,1740672472913,1740672475375,1740672474767,1740672477014,800.3570757971389,1125.9391384992198
11,56.474989185708004,327.07749507252305,45.72607482621216,315.6173875210577,1740672480827,1740672483874,1740672485884,1740672484792,1740672486822,632.8383606300588,977.3771809234233
12,39.06045633340694,59.031671002070595,45.896658047765584,60.63612467724272,1740672490627,1740672500625,1740672499274,1740672501959,1740672500024,1492.603262397894,895.723963748741
13,67.3225625306544,108.90451691306458,101.93545563197824,119.75528546961039,1740672505760,1740672511781,1740672510168,1740672512374,1740672510507,1375.3914717545351,471.0228961091413
14,44.08677767697779,207.67281240002063,35.0206075066337,212.34829489892354,1740672516177,1740672520227,1740672522839,1740672521241,1740672524440,768.3664176503161,1465.2112403985927
15,34.92441122275851,53.659315255361946,26.55776859833472,55.78663815836336,1740672528244,1740672531923,1740672534658,1740672533932,1740672536024,1449.5769803665173,1066.4057173080387
16,33.157171234283204,317.0354764716299,34.056758242166985,312.61596404805437,1740672539827,1740672543847,1740672546192,1740672545148,1740672547389,1236.4191260661453,1327.5442278713022
17,45.016069116620855,317.7014842093296,42.98542367646715,313.17480372973756,1740672551193,1740672556291,1740672557983,1740672557311,1740672558940,901.0072552332365,990.2455753320319
18,142.42874785111317,286.63169700959844,215.32766361097492,291.7488445657663,1740672562743,1740672569440,1740672568425,1740672569816,1740672568575,735.9120616950329,219.82828745763192
19,116.10191678252632,318.29179834746105,48.72247565440485,313.6524992345009,1740672573627,1740672575989,1740672577772,1740672576881,1740672578623,346.12029610895434,388.36496246907853
20,125.25469620080152,295.18061210160494,139.66001563789706,290.94162394628097,1740672582427,1740672588040,1740672586830,1740672588641,1740672587060,562.9309670496755,264.66257736142506
21,111.49213589026155,200.61449543682315,60.33663860589418,220.41004208033175,1740672592444,1740672602341,1740672603696,1740672602994,1740672604463,287.4847831644427,764.2537370793076
22,49.45325393663118,32.57137762771151,29.742404082096368,50.831932562937254,1740672608277,1740672612793,1740672614823,1740672614390,1740672616124,719.8505491614734,1126.8387471779283
23,35.81999102582453,326.0304957069749,22.644919606267198,308.7620278259392,1740672619926,1740672626257,1740672628964,1740672628373,1740672630663,1009.8706327286313,1498.915072239769
24,40.073714943129445,29.62401350380901,35.75034571555213,49.534000517529535,1740672634476,1740672640797,1740672642976,1740672642090,1740672644079,861.1881557070035,1514.4870218391432
25,39.94969021798933,210.01824733302936,29.90914468509848,218.90833111769484,1740672647893,1740672654623,1740672656746,1740672655912,1740672658343,867.2755260889652,1501.0610585099478
26,41.783661359966935,58.049839735710066,37.404547665226374,56.126557265564145,1740672662159,1740672669073,1740672667476,1740672670512,1740672668442,1356.7824325681902,846.1715984214271
27,31.558981785637243,309.066472529551,27.50048630832331,315.59410214984473,1740672674326,1740672680946,1740672678841,1740672682473,1740672680400,1508.3599716023168,1224.3460202045724
28,66.87026913102052,121.63776436769558,37.72173776797705,136.57701653062895,1740672686276,1740672691438,1740672689768,1740672692533,1740672690925,855.2707712516411,526.9434785750303
