Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
16,45.0983921739913,225.17651762459118,62.43936895074561,223.19037528098937,1740407026855,1740407031002,1740407029227,1740407031661,1740407029929,943.6638201533505,937.8671553380988
17,155.938803328285,289.5682285124985,104.61384967123496,291.39810225741024,1740407035472,1740407039038,1740407038136,1740407039824,1740407038444,574.3996076671015,204.17567012150633
18,145.95135508273736,144.31299919374032,90.85614564431654,137.20259816176582,1740407043639,1740407046884,1740407047973,1740407047334,1740407048459,253.07056614713153,352.3536262980606
19,32.49245275042818,316.0560117628063,36.049266294659716,318.2187402046462,1740407052272,1740407056969,1740407054609,1740407058085,1740407055858,1282.3160403441013,1330.4775854503698
20,42.32545870781716,49.02968845603459,37.608657452049016,46.319244464993744,1740407061888,1740407064379,1740407066752,1740407065534,1740407067855,1081.0248379724294,938.7375732959615
21,143.474278077816,208.51260210552093,130.95613871472307,232.69605172201656,1740407071672,1740407075452,1740407074786,1740407075830,1740407075074,237.9581475852185,438.03460453757987
22,65.94694470121595,253.40637346528922,106.67024570834401,249.63068669781285,1740407079639,1740407083028,1740407082051,1740407083836,1740407082351,1592.9278434491039,474.67947958427607
23,137.67583899774047,153.5818938093912,126.77326462987298,155.0502368713967,1740407087638,1740407090286,1740407091207,1740407090547,1740407091768,243.31192877635806,489.7600296309338
24,52.293825569814246,218.10082930993346,71.85341415903608,216.73833466349174,1740407095572,1740407100303,1740407098459,1740407100824,1740407099157,729.0157247329879,929.7205038019492
25,70.05764731177042,308.0569255261248,69.83626638256752,298.9667777190995,1740407104639,1740407109318,1740407107835,1740407110205,1740407108326,694.6595535890324,543.8398439932919
26,59.75776725893585,63.38178202489934,70.73829606548537,59.1484479843856,1740407114022,1740407117991,1740407116691,1740407118818,1740407117185,1120.48702909732,561.5437930734139
27,30.145767832150845,319.3263900613728,46.80387798710199,324.9460049424173,1740407122622,1740407125068,1740407126490,1740407125851,1740407127606,1312.1296902113136,1526.9135035112286
28,130.16351310190345,9.340799656234026,187.91362034391375,26.246744565626614,1740407131421,1740407135424,1740407136157,1740407135602,1740407136518,233.57646832423464,1420.0252199438848
29,78.92376607853899,329.8434180330668,103.13676784247212,340.2788335449679,1740407140322,1740407144652,1740407145635,1740407144961,1740407146497,439.6126967806223,756.6485357813448
30,39.99611948857333,300.3257519910233,43.316179627611525,294.3155006428566,1740407150304,1740407155556,1740407153342,1740407157238,1740407154102,1485.5407894833434,868.9758638373542
31,50.83112951046114,298.13720249254266,46.456593601990676,298.6700744394926,1740407161055,1740407164992,1740407163091,1740407166338,1740407163827,1251.503084137155,669.2850616295763
32,73.56108990214173,160.62711315210584,50.35054395940413,149.15240302396035,1740407170155,1740407172251,1740407174202,1740407172945,1740407175364,432.30131481045294,1229.4427714681742
33,54.798509594381095,61.01826198373408,53.291565809808795,69.75719127500838,1740407179171,1740407183387,1740407182085,1740407185014,1740407182685,1129.8768103865136,625.8302462852741
34,84.8737929504724,299.59278289985656,53.795221328096396,308.3397234303084,1740407188821,1740407192988,1740407191026,1740407193887,1740407191737,715.7611415264711,406.48967426422234
35,139.63760859822742,255.74162792949306,136.7628570144408,238.59796719395672,1740407197689,1740407202205,1740407201402,1740407202626,1740407201659,872.2950486618055,221.67040660937874
36,32.13568826022603,306.1639630104745,29.056622391271727,300.9595581163477,1740407206437,1740407212943,1740407210605,1740407214950,1740407211809,1582.0110220878173,1156.3297127479952
37,34.80280954661182,305.68724102571286,30.869982317735563,311.5217570601409,1740407218755,1740407223802,1740407221485,1740407225268,1740407222783,1477.6447562559333,1061.2965954901117
38,59.27974146482505,208.22995583435952,35.10924713051932,217.77247665071326,1740407229071,1740407231175,1740407233523,1740407232256,1740407234918,574.3958694699215,1069.900231515663
39,34.2662613923518,314.6435491230376,64.47417979256137,323.21278018928587,1740407238720,1740407243579,1740407241374,1740407244160,1740407242151,1245.9145536998628,1230.5079327764793
