Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,61.09481853201678,25.72987112743533,101.86436074761238,18.34148107628613,1740565994811,1740566002431,1740566004334,545.0847122430719,1131.0928994117808
1,44.00944512161138,119.2782649345441,78.37220255418747,119.59862563627377,1740566008836,1740566018854,1740566021334,1393.8648909153303,781.5053685996013
2,50.87228112956076,242.11317945489208,53.365526686480024,253.1587942638576,1740566025835,1740566038029,1740566041651,1260.805380448311,667.1908108712985
3,88.21122336981179,286.2655964303203,138.3960255500355,284.2500326978036,1740566046152,1740566052275,1740566053684,1214.225311872929,354.27303556694517
4,33.573254619274124,304.3307983780306,69.42498404736551,309.53978740785163,1740566058186,1740566070534,1740566073317,1584.425379984279,1082.0701684871315
5,35.37065108210632,127.86712376646216,140.30731264091077,134.37497992598253,1740566077819,1740566092281,1740566093667,1381.7467330921384,1074.3877211829151
6,99.48802183798577,249.27896608527107,99.53717929664148,253.44292862436333,1740566098169,1740566106412,1740566108351,852.2563607343781,322.39843845850913
7,71.57159902767951,35.21343383676174,177.71877592650813,343.44292862436333,1740566112852,1740566131882,1740566132968,513.0424603742164,726.9221484233748
8,100.94552645985057,259.0335741071153,100.64518637310023,251.00334584451144,1740566137469,1740566143211,1740566145134,1562.2358807608002,302.7179759675863
9,90.59252748585767,335.87035378841955,127.47992023648823,338.74949449286675,1740566149636,1740566154310,1740566155825,362.85872951865684,810.0560930678917
10,68.91242424559306,114.8326639949251,112.35141312290845,111.25050550713325,1740566160327,1740566165898,1740566167617,1036.5874376324712,479.68795170760814
11,109.61611325571924,156.49458264165037,84.41254487316287,170.82827096983408,1740566172117,1740566177564,1740566179868,298.44679995072795,686.2032141127718
12,63.88194388052736,206.91858500749953,94.40906478750797,199.45632129149908,1740566184369,1740566193834,1740566195901,526.6818640443521,1037.3126029999694
13,84.25328506977691,341.48147815104323,119.96079975132137,338.4735201670506,1740566200402,1740566210805,1740566212418,375.51287138536486,1121.0851513209095
14,32.522290482973155,50.50458329716275,48.37629100081507,64.2306723756613,1740566216919,1740566223623,1740566227617,1450.3464366022943,1195.378496022744
15,55.04058273199155,201.54786886322734,60.59670012478354,166.25095101658076,1740566232119,1740566239024,1740566242218,586.0078461178878,1484.030420405446
16,67.2156575934288,317.9988130075039,79.97938610336395,325.65794605649586,1740566246719,1740566263897,1740566266335,600.6001634639065,667.0062685620667
17,54.63450798404815,247.1066058179469,76.28553721508257,252.68106156848523,1740566270836,1740566281081,1740566283635,1411.5127670852735,596.0545699717698
18,27.113438826708315,225.07976641425446,67.62610340924523,226.04925594088007,1740566288136,1740566301747,1740566304602,1566.9571156841446,1562.6001852522757
19,47.314109611901465,233.19760061322165,71.82275222000023,241.97971084458612,1740566309102,1740566330755,1740566333452,1058.430488205453,791.8763009511858
20,125.61243772663916,347.4844587717847,128.4161237862486,1.46880071438585,1740566337953,1740566343283,1740566344802,244.64324583474158,1102.0995812240608
21,124.63381355006601,324.1895212353333,131.20502423942068,323.42696902148066,1740566349303,1740566361114,1740566362585,296.8162260061292,411.3872422684633
22,41.15109666750358,133.5295556783076,66.1438799863621,132.0750220508436,1740566367086,1740566376135,1740566379068,1058.5020001589019,1005.5191331336471
23,33.95722280898368,44.609712389248045,59.3213787546264,39.539787407851634,1740566383569,1740566390378,1740566393635,1240.9829654856935,1258.0058503830683
24,28.8913687849247,312.7916668483633,56.82555671728619,305.08925519984535,1740566398136,1740566414720,1740566418118,1528.513972841596,1415.0065769361233
25,50.80187668542231,209.815182697277,83.9168305206521,198.3414810762861,1740566422620,1740566444925,1740566447235,680.620571186474,1187.700611393834
26,64.05219860322478,244.36295970634887,80.01176728914812,236.14599649931188,1740566451736,1740566462712,1740566465135,1082.5096182461066,519.5124355621977
27,35.73055261431161,219.7350830077787,90.53377713046063,206.03577496687666,1740566469636,1740566481796,1740566483935,1091.8186367691,1313.464641259418
28,65.16867309984961,288.8263277175158,93.43264827304002,293.66314070819436,1740566488436,1740566497271,1740566499351,1426.5353365162002,486.3638231669715
29,60.48563531605621,48.930591753036765,81.50452596016575,65.55604521958344,1740566503852,1740566511029,1740566513401,754.9559563127061,657.8805418299335
30,63.2048888855649,207.58201699677934,74.89560365798047,204.05252941304886,1740566517903,1740566527030,1740566529618,535.5078598498371,1025.1155783508923
31,31.01843250162342,221.70560559750348,42.107046704564745,226.88818800674093,1740566534119,1740566540681,1740566545268,1295.475108097034,1453.723010625574
32,42.00294289666374,36.37127092212097,65.3798307798876,31.723602957684022,1740566549769,1740566556451,1740566559418,887.0385410336347,1204.4137130280346
33,34.91408866970417,322.53459732240566,73.71453402987773,328.12040315297725,1740566563919,1740566573848,1740566576468,1082.562026480497,1412.5876079726904
34,70.01957767560748,244.79535592373566,140.16625690449368,259.03661035367037,1740566580968,1740566584980,1740566586368,1006.1029759600356,473.53573407895595
35,141.34194224135436,331.1490680427251,122.40418754585365,338.4160307582304,1740566590869,1740566599619,1740566601218,242.329640491315,439.8693149132407
36,36.0171690891806,142.80001348364294,45.760917254273714,151.97971084458607,1740566605719,1740566611685,1740566615918,1045.7057827112967,1377.6671647962419
37,55.974502130893036,120.62670454220324,71.08327177975204,104.39613684716903,1740566620419,1740566627285,1740566630001,1052.0486195642366,622.841840643878
38,60.53989018828309,118.38285529709515,59.48098995208867,123.60786416844724,1740566634503,1740566637985,1740566641235,1042.4520936724766,563.2486796715434
39,77.3779035034534,136.7382809089728,74.1876751305722,154.89355395413418,1740566645736,1740566657130,1740566659735,532.3965679837793,565.7223205581777
