Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,44.99098210965308,134.22643773001175,84.64538670345128,128.70605181104895,1740559336708,1740559340642,1740559342928,955.9917976575048,930.520059875422
1,39.17332613544221,58.646621146656116,43.672671504235055,61.31874657329854,1740559347429,1740559351057,1740559355494,1471.8532710563154,896.7800246597238
2,51.28910928835971,67.47829044248476,69.05574088478414,60.2551187030578,1740559359995,1740559365159,1740559367961,1527.0715199085325,633.2117272635351
3,73.44442322763157,63.92136323239828,85.14466081122544,73.89286626611914,1740559372462,1740559375658,1740559377944,929.181376036802,454.77173636916734
4,36.07887456001944,127.77245977318847,44.832430490936375,158.47352016705054,1740559382445,1740559386177,1740559390493,1357.5095942500197,1051.9476548978396
5,83.34107326425898,28.07368686663966,77.8156454717209,5.5936034491122655,1740559394994,1740559398355,1740559400860,407.96666567551176,764.8989184227466
6,38.92233202798856,226.30560781985884,39.15276715938334,220.6012946450045,1740559405361,1740559410065,1740559415010,1115.73935044071,1066.0147737456055
7,60.49548824514328,109.39239213546063,50.17598298391236,114.05252941304883,1740559419511,1740559423613,1740559427476,1493.5275727349758,525.7311867812602
8,92.64129364732868,20.4028031427693,79.26715429624181,10.673981220222515,1740559431977,1740559436542,1740559438994,345.5049504462835,928.8957121309976
9,34.11234378276553,317.92449908362494,33.275614772567344,311.855042535302,1740559443495,1740559447433,1740559453243,1184.8195445124843,1312.3934430585482
10,39.44256666565181,131.70680212833048,30.66944349714041,127.64091231798477,1740559457744,1740559460860,1740559467160,1143.210399796615,1018.8067977988846
11,121.19203209677448,16.383028793890162,79.38629250520427,23.39254975754642,1740559471662,1740559475251,1740559477694,258.01715140664214,877.626755103885
12,38.19347033258026,231.9466097068261,40.360898910164984,210.14966170101576,1740559482195,1740559487109,1740559491894,1274.3028977370686,997.5081964825765
13,47.880354029464975,131.8765461749008,27.545452353925395,132.27368900609372,1740559496395,1740559500595,1740559507611,938.630220457695,841.4914375527259
14,77.14366773293575,284.9674241569902,56.39302413631181,289.6538240580533,1740559512112,1740559515100,1740559518527,1505.7307185437257,402.5419132817253
15,59.4220098884085,336.4136419587587,61.67832588006863,332.24145939894,1740559523028,1740559527660,1740559530793,550.8854966448785,1261.745875900418
16,44.77844277450069,214.71508812505422,33.56446559524588,221.85504253530198,1740559535294,1740559540984,1740559546744,815.0487168960218,1176.4177984108692
17,48.591332013071174,145.5711219359324,34.34823236128391,139.8157445373945,1740559551245,1740559555054,1740559560694,748.5119149586524,1091.993003120507
18,67.59156647866708,24.920613623321742,52.34947463462789,22.46058400149667,1740559565195,1740559567944,1740559571644,489.41011808661005,1053.351345440032
19,152.94133357522833,55.81613928053565,118.6734260551844,43.74554837731847,1740559576145,1740559580411,1740559582044,349.12078278481727,237.11850531723655
20,86.35150928786766,255.65778205290562,86.63646383104683,246.87915133757525,1740559586545,1740559589543,1740559591777,1402.4991214784036,358.59331457811595
21,36.017873368727976,303.91890056712873,35.44154731520451,313.3276056389107,1740559596278,1740559600641,1740559606110,1492.6373140236037,1003.7255307502709
22,49.14082353642802,156.1858248202027,45.50272134049296,152.90444750624818,1740559610612,1740559613781,1740559618027,667.3048465249994,1511.9694062361689
23,138.10659887970357,49.617490726964206,156.80660778289274,38.706051811048894,1740559622528,1740559627375,1740559628609,335.27972659595054,285.1689738016479
24,151.50530048619729,52.77413433171375,194.79122854064718,36.63411387596739,1740559633110,1740559635662,1740559636660,327.31638365284573,248.67963487422674
25,54.678870228499996,122.700441163699,60.23141625621183,116.69737375825184,1740559641161,1740559645512,1740559648727,1015.5691949633488,651.9948782023329
26,59.74073134213605,52.741241383663805,63.59582954888693,41.855042535302005,1740559653228,1740559658104,1740559661144,829.463093482769,630.9385320313547
27,37.773951490931324,211.93371682051963,33.21963613788629,226.04925594088007,1740559665645,1740559670382,1740559676194,935.8253629351981,1501.4960754608935
28,35.15195130763313,221.11643579019469,25.12284584016412,230.23227287813182,1740559680695,1740559684261,1740559691977,1132.8195483011546,1297.8237033920027
29,34.173719793026834,219.54009431665025,43.25101371715841,223.95074405911993,1740559696478,1740559699113,1740559703577,1138.3443269926308,1378.9549116344226
30,38.3536273661208,301.23023753667457,53.95174375680201,291.1434964382273,1740559708078,1740559711763,1740559715360,1508.6350139119952,914.7503813885635
31,35.75059007014031,306.3516630405314,49.55660298598438,313.9507440591199,1740559719862,1740559722564,1740559726460,1415.7092561496052,1041.9084826291164
32,38.1809768452756,146.96551584490135,30.87346977744347,134.37040139158972,1740559730962,1740559734824,1740559741077,937.2440121411823,1441.329320776183
33,28.64130860502244,223.7210271437386,25.45377720555751,225.20987371156755,1740559745578,1740559750792,1740559758376,1449.3130465736929,1515.5055744808867
34,43.38833550582904,243.59599172476373,64.34062812429417,244.2306723756613,1740559762877,1740559765974,1740559768977,1554.8311937144672,771.9604877449302
35,128.08331342999767,280.0889651684944,148.61701536412414,279.21892613810746,1740559773478,1740559777658,1740559778960,1337.0613510887915,237.90122964618473
36,31.56808912490551,49.30707426769027,42.298726106394795,39.35175262626473,1740559783462,1740559786725,1740559791311,1457.5456735007715,1253.3739894086386
37,137.77693983537634,278.85192252230445,136.81759096842998,281.9497572214939,1740559795812,1740559798115,1740559799527,1415.007703242045,220.36798860836936
38,32.86324014332636,215.32865235184164,45.69028315430726,225.20987371156755,1740559804028,1740559807569,1740559811794,1118.9259533866853,1578.641273595971
39,86.34845591260788,331.6044462238306,149.9429614772188,317.09015915371066,1740559816295,1740559820634,1740559821927,394.94739676346956,730.5754308369702
