Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,143.02082540303357,193.325012956447,107.62346164036097,195.30560764093417,1740668135000,1740668141512,1740668142587,1740668141801,1740668143643,215.56297296659574,910.1206560318027
1,55.448490295652526,150.46142051671188,67.08727004994371,136.94378315247513,1740668147458,1740668156152,1740668157637,1740668156764,1740668158292,621.8710367460185,1097.4285314667047
2,54.13676817683844,63.76796067004972,41.462202772473724,61.159888458064415,1740668162107,1740668171599,1740668168961,1740668173099,1740668169787,1253.7162857150568,617.7759452782518
3,104.1308351968133,75.96917965059345,69.14967726853719,66.24515725927114,1740668176907,1740668182604,1740668180889,1740668183681,1740668181363,1188.3129304608397,296.9587304016625
4,37.66386349119566,316.84469093756,53.70907867502129,329.99616271680566,1740668187490,1740668196421,1740668193961,1740668197066,1740668195078,1091.866871807807,1164.5390727423205
5,27.68412945045442,134.5609714753964,37.45154284982273,133.2077243710679,1740668200874,1740668207621,1740668209906,1740668208791,1740668211005,1544.3964337928041,1520.9080987601667
6,67.72820843315239,311.7096752284019,47.13828046254821,316.5258308773608,1740668214807,1740668221794,1740668219916,1740668222671,1740668220841,665.7287481054909,593.3443667326411
7,77.12661553261913,59.03872818758941,40.48371027373692,45.16401418800956,1740668226474,1740668235737,1740668233729,1740668236788,1740668234774,756.077955389045,453.6021820551189
8,29.71305365810311,226.89455660122852,37.72999227723809,229.2866411823989,1740668240591,1740668245085,1740668247297,1740668246304,1740668248346,1477.5259889404347,1382.9076853609247
9,130.1844684708975,19.1387418638908,81.03589760176682,32.714083919003315,1740668252158,1740668258314,1740668259448,1740668258754,1740668260133,243.92457140190186,702.8747148810268
10,91.65946737980157,209.20694867854493,68.50249729665795,230.9402974924819,1740668263941,1740668273065,1740668274606,1740668273760,1740668275170,374.97117912642284,670.7408993274969
11,69.48666934621968,309.21752316042256,52.56045077553764,325.9352867186547,1740668278974,1740668286886,1740668285157,1740668287575,1740668286176,682.8412344999163,557.2595592485854
12,129.47705664804755,190.58640401627437,162.27596518975125,193.34413601335424,1740668291390,1740668295939,1740668296636,1740668296130,1740668297437,235.71336564534775,1261.1783038868798
13,131.31184772308913,79.9533553622773,53.066885880443465,60.58319570976823,1740668301241,1740668309494,1740668307981,1740668310646,1740668308630,1309.6243179089056,232.02157681044503
14,73.38551143607685,48.68266592222011,72.0606497388863,48.955133988561386,1740668314458,1740668322902,1740668321490,1740668323536,1740668322042,619.1792358262171,544.2942397318874
15,49.62309336673423,293.8476487508732,43.39435697717509,300.5778064451022,1740668327341,1740668337360,1740668335339,1740668338719,1740668336142,1495.295986922591,660.9900860767004
16,150.16003416830972,261.8446243370465,70.81450956424973,293.7951951017447,1740668342523,1740668348695,1740668347580,1740668349745,1740668348043,1408.3578801576034,201.82793114774339
17,106.16313950170846,164.43021761294187,57.04568334210271,149.3964865485857,1740668353557,1740668358155,1740668359628,1740668358766,1740668360661,293.34860043017676,1052.7999940537338
18,54.84301773935542,311.5619673767315,36.32873594033027,319.01119997586426,1740668364473,1740668369777,1740668367495,1740668370871,1740668368754,824.5272488460959,731.0713776410671
19,32.751567959644674,230.4853336525521,38.41824276129447,218.29753432040425,1740668374673,1740668388558,1740668386230,1740668389554,1740668387490,1439.6065349288597,1187.3390936794726
20,60.927182195358604,62.72289991326193,26.801961722886926,52.02266756805693,1740668393356,1740668401953,1740668399538,1740668403772,1740668400958,1074.3991413006065,553.9950497017519
21,43.94567976424028,61.201115528168316,21.35671857008493,41.23727909057351,1740668407573,1740668414005,1740668410673,1740668415873,1740668412804,1417.0834093935937,779.012268579103
22,74.32642847921416,57.33702798128661,52.149456097746054,58.04676418564628,1740668419691,1740668425026,1740668423393,1740668426113,1740668424071,747.8740958603349,479.44439755886265
23,69.9368779343264,118.23904103437877,35.63856592113785,119.37677288798915,1740668429922,1740668436232,1740668434648,1740668437948,1740668435614,906.5987061252146,486.9096102486746
24,42.693820975006304,310.3054414226224,23.128088728993074,320.7927964950322,1740668441757,1740668446591,1740668443879,1740668448265,1740668445931,1086.286672743789,921.4154700959679
25,38.58857860057134,135.86574600880914,22.565624215470006,136.65829907642308,1740668452073,1740668456254,1740668458958,1740668458082,1740668460895,1083.2118490928312,1116.45155316213
26,50.49364928554463,49.98583045333885,32.473199996316744,51.712328795382064,1740668464707,1740668470170,1740668467560,1740668471661,1740668468737,924.0363003080156,775.7480161829441
27,40.49214327454028,235.3540430875779,39.63296325255444,225.18732789701178,1740668475473,1740668481029,1740668479277,1740668482103,1740668480344,1303.218145441105,900.5736057238539
28,42.55900483639755,208.30857425651757,42.53403715811412,224.74152455264522,1740668485907,1740668489854,1740668491525,1740668490847,1740668492527,800.6571772699907,1486.4488014474043
29,45.46302458791578,242.1897501800526,35.56841447512323,238.05281133410085,1740668496339,1740668501552,1740668499643,1740668503146,1740668500637,1414.3910620772158,746.0472022535366
30,65.17693933867197,217.3093228596973,77.73462451668343,219.4790763711521,1740668506956,1740668513011,1740668514005,1740668513511,1740668514612,578.7025933091861,759.3993733263055
31,65.2480212598696,252.62163404203085,57.17885014372657,243.35664920714427,1740668518424,1740668522223,1740668521054,1740668523393,1740668521641,1539.384438436622,481.77558446239493
32,67.11729113454176,62.046471626535094,45.56628972219051,58.159984049059176,1740668527207,1740668534075,1740668532641,1740668535323,1740668533416,953.5438649511872,506.01663821494117
33,152.77022063183475,38.39594266308774,81.6279247875414,35.951109795118214,1740668539140,1740668540923,1740668541960,1740668541377,1740668542586,250.56012336141845,316.1741910923126
34,95.72485136583975,290.24288914767095,49.82437354092819,301.20965965534424,1740668546390,1740668549593,1740668547787,1740668550755,1740668548491,905.7736451746066,334.0298321792962
35,39.30658529183773,314.0614841203576,28.560398356985974,315.05785502528425,1740668554556,1740668558802,1740668556607,1740668560286,1740668558094,1097.4950811458596,1062.1170551570913
36,57.32475120221291,312.00941711732247,67.88449491839445,319.75237851424197,1740668564090,1740668567224,1740668565945,1740668567803,1740668566629,781.967886557519,704.3198039668794
37,31.103068700815964,131.09015514050793,39.59474798107168,137.66300076606717,1740668571607,1740668573552,1740668575340,1740668574577,1740668576465,1467.540939193315,1279.7735683979797
38,99.13089944233116,17.929896113130837,67.65058146100101,25.422424127178147,1740668580272,1740668583271,1740668584861,1740668583762,1740668585894,318.07796672402344,983.0342987678413
39,42.878331147060514,225.40719504151133,51.48083785040269,223.47247455778705,1740668589707,1740668593686,1740668592226,1740668594489,1740668593073,996.5679213074282,982.5026394691133
