Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
0,64.30904196309804,65.04602366449717,39.030782641666875,44.94729000611835,1740562830645,1740562837091,1740562834084,1740562838177,1740562835172,1105.7319515986978,514.5303546638125
1,44.75509077937478,240.7255542192661,36.221695383097355,230.78450467591523,1740562841985,1740562848433,1740562845085,1740562849743,1740562846154,1370.8052704414051,768.4563201831661
2,62.65201698795189,295.36540100325334,72.94839017127848,340.23283132320836,1740562853552,1740562857937,1740562855415,1740562858374,1740562856631,1117.7567930104665,529.9230230012865
3,82.03713292169311,288.1140608083537,23.618128491085724,332.27174257768087,1740562862186,1740562868439,1740562864220,1740562869874,1740562866950,1176.1874240104776,384.75681543768826
4,32.47586757167857,310.4292612430677,48.991623907645106,314.8676774188262,1740562873686,1740562875283,1740562877021,1740562876151,1740562877885,1424.441640328476,1213.5497906181374
5,35.71182520908965,47.803934693856434,36.59426890836838,38.601267165911736,1740562881702,1740562883941,1740562888669,1740562884990,1740562889983,1250.7008389900452,1133.9097715961452
6,71.29411803321533,143.26253921869557,29.113406167168538,128.84221072658136,1740562893785,1740562898648,1740562895941,1740562900291,1740562897264,525.0812217648468,703.490124023279
7,37.423977596592074,35.06643561546639,28.1718830170361,44.8478203325858,1740562904102,1740562910383,1740562907915,1740562911885,1740562909425,979.3993961567725,1395.281121663882
8,34.97237014645753,141.02672860910025,32.49660477599053,140.2920698825949,1740562915701,1740562921554,1740562918654,1740562922754,1740562920099,1103.3914400734245,1363.8753910038818
9,89.2085783515811,249.54753552570253,52.61355775950533,206.4753864936043,1740562926568,1740562931878,1740562928755,1740562932515,1740562930034,962.3970041628202,358.9157076890914
10,29.640785263749134,311.13668815422056,39.1369435513613,318.15360379601094,1740562936319,1740562943736,1740562941084,1740562944765,1740562942233,1538.5075336774557,1343.8614890208526
11,76.12484672564011,229.87600015546073,36.64290456628659,187.07831101625678,1740562948569,1740562956232,1740562951716,1740562957057,1740562958360,611.518572967778,515.3843943164709
12,39.07068480442151,31.34048367238529,59.73874612109498,76.71271876630584,1740562962169,1740562968004,1740562972073,1740562970189,1740562972589,899.012669366022,1476.2652819684529
13,46.52751208186519,48.85389659030193,33.80241085221018,43.76851288316328,1740562976403,1740562978987,1740562981266,1740562980216,1740562982548,979.9362243560986,856.2424021405773
14,132.18047767434663,294.0210953447555,89.58562272739168,318.95755311412785,1740562986352,1740562993367,1740562991134,1740562993811,1740562991644,557.5472453697214,248.48203920637988
15,33.095488382561015,318.6821589322087,16.200665221316655,317.76670754151087,1740562997619,1740563000472,1740563004110,1740563002973,1740563006865,1206.9204537640417,1372.9462754385738
16,71.10957986923944,63.31577807079674,26.501254633538263,49.12977682678894,1740563010668,1740563020452,1740563016568,1740563022182,1740563018065,939.4555379128979,472.1728080252703
17,76.24753778836902,114.45445693852145,24.81259707833276,134.59793095429438,1740563025985,1740563033484,1740563029284,1740563035206,1740563030982,950.444509174089,432.2304574111398
18,52.867356352093466,216.13863317992266,26.428935537067094,213.54821465924275,1740563039018,1740563042305,1740563045833,1740563043667,1740563047887,702.653845149217,962.2154269968921
19,102.55992596581558,104.59098800091635,47.154218712321004,141.23032461400567,1740563051702,1740563056654,1740563053983,1740563057470,1740563054999,1161.1433257053432,302.2601626871724
20,53.629392439259504,336.7461612523602,26.79005659217207,309.24707530055883,1740563061285,1740563064287,1740563067553,1740563066057,1740563068999,608.8552403909598,1416.887206402699
21,92.75984948652827,235.51957193259693,32.876259858520136,232.3832835997616,1740563072802,1740563078488,1740563076536,1740563079983,1740563077688,571.2801394002854,392.34270468949916
22,34.93717652389906,56.260419470518116,26.335282095037588,27.131052256709552,1740563083785,1740563091758,1740563088300,1740563093038,1740563090798,1546.011444422046,1032.605199775306
23,105.07977499670599,17.5849323265698,56.109943122244864,70.27288429082807,1740563096852,1740563101236,1740563105482,1740563102820,1740563106050,299.4926202487479,944.9825317316087
