Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,80.87097485477125,71.95146762101984,152.88573101533544,71.3784206335124,1740668747198,1740668754518,1740668755788,1197.3349413118458,390.15928889405194
1,151.13362063759718,256.23349046762996,136.1045663821883,251.00334584451144,1740668760290,1740668765500,1740668766922,834.1529237426607,204.37068937094395
2,42.44178277515861,43.363571690632455,92.86797750524056,46.04925594088007,1740668771423,1740668776276,1740668778355,972.2689877623027,1029.4559277515805
3,58.23997027194479,293.2248054309248,80.99702167440928,295.1064460458658,1740668782857,1740668792286,1740668794672,1306.259609727668,560.5331220087605
4,42.48368527782014,209.1460878978922,59.26726134788727,204.71317688046588,1740668799173,1740668807419,1740668810688,808.5287394603225,1449.8936893091675
5,33.920800887917096,317.6771477884427,41.393525902347875,33.19756579221644,1740668815190,1740668823095,1740668827772,1196.1831329355468,1313.5352480253753
6,86.12336229844952,152.0696966922601,49.43474011785764,154.62568271477937,1740668832273,1740668838603,1740668842521,394.2619499571356,743.6798588470813
7,48.452403365547134,137.29094025048204,47.717783857932325,154.35899417569476,1740668847022,1740668853370,1740668857438,842.6213069896037,912.8503048101012
8,99.61082741791284,117.80372018633227,60.91884080730642,134.37040139158972,1740668861939,1740668870318,1740668873487,645.6767176506729,340.4802937667698
9,52.13289069778537,129.2933846019871,46.85711383644795,133.11181199325904,1740668877989,1740668884966,1740668889088,908.6691319948393,743.5618823710174
10,69.64414366106135,18.925044047715346,62.74197541071846,27.621074983075516,1740668893589,1740668899011,1740668902105,455.37729217862557,1328.1535734568693
11,102.87002055120197,237.15181855757797,95.93438631862963,232.77460052838666,1740668906606,1740668915222,1740668917238,537.6514725110276,347.13297922025913
12,139.20126200334806,8.057924784907755,89.65078210084374,349.85445556610364,1740668921739,1740668926817,1740668928970,217.66431739539223,1537.4821827655758
13,32.791631525050114,232.21042877278052,50.19361310650688,226.88818800674093,1740668933472,1740668939057,1740668942905,1493.019700062027,1157.6695896106357
14,53.967539074196104,25.98289658309153,55.74887078457187,20.31282627020738,1740668947406,1740668954676,1740668958138,618.3939707503896,1268.8567199182107
15,123.29202841082855,281.3666065184479,81.44110179279558,282.81736823279516,1740668962639,1740668967275,1740668969655,1234.6120964629845,248.19273453003143
16,49.230919878238964,56.33349154119014,64.03639561986029,72.87551038652748,1740668974156,1740668981515,1740668984538,1099.241119888446,732.1747183010257
17,99.96335378602383,76.96420994209655,94.60522565376294,69.78973078484279,1740668989039,1740668993988,1740668996038,1330.5126710543948,308.0485888330534
