Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
19,40.40252467648317,210.77616709124254,22.97551767291698,223.49704738337846,1736419583548,1736419590131,1736419586402,1736419591931,1736419588299,864.2357437688702,1451.1410205976183
20,155.01381190656738,14.981633119031017,160.6722544954313,6.701525844729474,1736419595747,1736419598695,1736419601251,1736419598883,1736419602851,200.34098329615136,748.6425931889081
21,118.8283668249115,21.82898557217436,141.85155076046377,10.369199619742972,1736419606665,1736419609323,1736419610843,1736419609538,1736419612018,271.96548328546083,678.9658583002654
22,88.92282968918701,256.00295838150237,188.45531029103964,264.22849204794534,1736419615831,1736419620667,1736419618227,1736419622250,1736419618387,1394.8347284282981,347.6948608281742
23,59.719925720947984,133.40375525366727,39.714663144134754,135.67025229208832,1736419626064,1736419631123,1736419629083,1736419632179,1736419630163,731.0714822206387,691.4307039308719
24,116.09441416354686,347.33138280819236,155.41602991689058,354.26886443065206,1736419635981,1736419637650,1736419641294,1736419637844,1736419643227,264.8583921661793,1178.2782323164374
25,100.37619318370069,316.3329820706191,230.57829821300462,315,1736419647026,1736419648907,1736419648475,1736419649091,1736419648659,413.1742092775993,432.8607007998112
26,35.48337053756706,37.03620232271868,184.99163662882108,48.96221067646792,1736419652902,1736419655556,1736419656355,1736419655803,1736419656570,1059.1432180742927,1403.6843239460948
27,80.9957935973256,151.35517435297896,43.36361253572103,133.82966678616594,1736419660380,1736419664007,1736419666798,1736419665006,1736419667757,422.04437600461756,772.6452547315374
28,73.3195677480698,129.7015270944081,38.293561730527465,132.16843349502585,1736419671558,1736419675269,1736419673044,1736419676436,1736419674100,640.5372478623092,531.8131087526598
29,56.319351760984574,203.30854400328377,70.47664819329593,212.19192993926583,1736419680239,1736419682226,1736419684106,1736419682729,1736419684905,580.0129587539634,1346.2223940358429
30,37.38711473575546,32.146131901014144,29.77829267012264,53.33169374766277,1736419688722,1736419690473,1736419693529,1736419692160,1736419694785,947.7044715768193,1508.071682476319
31,33.44532573286271,125.40933458098044,40.33023315248839,138.0611743904309,1736419698587,1736419704217,1736419701175,1736419705217,1736419702288,1548.0923575499824,1100.5516101035314
32,32.56241159883443,139.35842781411793,60.92788560782824,119.72623639701038,1736419709020,1736419718023,1736419715936,1736419719016,1736419716503,1214.165774417047,1414.5131110428463
33,51.03119011969487,299.98056139454593,41.052652954110165,327.0346541586823,1736419722820,1736419727239,1736419724816,1736419728110,1736419726159,1176.4429121974667,678.687564185987
34,79.07468753161953,127.74014628388261,201.25723986608438,131.49097341138344,1736419731919,1736419735726,1736419735250,1736419735951,1736419735449,619.832961116791,479.7554724864658
35,57.1493855382063,151.5872978930937,65.28502898958384,124.70991858167713,1736419739753,1736419742567,1736419744000,1736419743374,1736419744558,596.8326307122559,1103.234204034436
36,42.453335727019315,217.88728122510307,31.637942670750625,228.24929664134655,1736419748370,1736419754302,1736419751632,1736419755726,1736419752903,895.3876854589213,1150.703014099963
37,93.34417112395279,33.39650238429442,35.04733688664288,48.895177255479325,1736419759535,1736419762432,1736419765150,1736419763735,1736419766286,384.95434971430495,583.8914714305506
38,64.62056331998134,290.5442349156482,67.32035878055045,292.10944834375164,1736419770102,1736419775510,1736419772925,1736419776694,1736419773406,1322.907524919667,495.77930976900643
39,32.99300238972946,129.69479606365883,23.762760614117706,137.36730432957353,1736419780502,1736419787349,1736419783918,1736419789065,1736419785782,1423.6522053227523,1181.7204207871937
