Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,44.13076434459354,122.27473349060426,74.18267281089767,113.51040120140101,1736869514409,1736869527989,1736869530591,1273.078487973526,804.0212608988659
1,33.661428757128355,41.99643003088062,38.20392679799258,11.599595221116374,1736869535092,1736869541259,1736869546336,1199.1979781793555,1332.0111764219712
2,69.48351547756637,66.63466523444248,52.0794895572117,64.2306723756613,1736869550838,1736869556056,1736869559766,1088.6666359960673,470.3263148017931
3,75.02082857237825,289.9310829792095,53.86604324950508,288.99665415548856,1736869564267,1736869569689,1736869573282,1173.0746178281972,425.3670115191137
4,50.94634247842412,149.0948575457727,32.77502294337933,151.05998730716067,1736869577782,1736869581314,1736869587241,686.2959482154217,1146.4834387596618
5,32.33517607410397,50.620875954962685,29.540793710033114,42.692627003037785,1736869591742,1736869598722,1736869605262,1462.3433702122495,1200.2903479285565
6,44.97088546794062,323.3654551195989,21.479822185509697,302.130825327331,1736869609763,1736869616267,1736869625283,831.3187670032929,1117.9628474945184
7,33.969210664892934,35.22585525194643,35.0766128482657,22.46058400149667,1736869629784,1736869634377,1736869639899,1081.1228344851352,1531.121988387387
8,86.25166843661047,283.1159410794502,75.19941068531216,288.6215793664876,1736869644401,1736869657980,1736869660562,1532.7686417300315,357.1360123698722
9,61.17417932050943,149.5089123135453,49.76619471996827,171.07359207326067,1736869665063,1736869670835,1736869674720,569.105691634858,966.4934897299953
10,42.82235375154814,58.19031039622172,41.33713420065119,46.67239436108929,1736869679221,1736869688244,1736869692933,1329.1013552255606,824.3889682208866
11,41.89750097390549,43.224473812339,26.825483049003275,23.12084866242469,1736869697433,1736869702726,1736869709941,982.6493595340523,1045.5199749074593
12,61.742009467473444,116.87486640488504,34.200274821374876,118.94001269283933,1736869714442,1736869717569,1736869723249,1074.880782233552,544.7254061558035
13,59.387169491126585,29.98495081640965,47.39207604414633,18.716267901933577,1736869727751,1736869732735,1736869736812,583.2196631564773,1010.7791162455615
14,79.07135900507933,128.46846672548713,58.282535386211855,120.66007149865777,1736869741313,1736869745377,1736869748708,609.8922872231226,484.582432102149
15,31.132082936742542,225.04330229229828,33.98596036104544,237.61932229343074,1736869753208,1736869758815,1736869764529,1363.818406999858,1361.7585039571945
16,51.057135251323864,42.87805140269052,38.41474835523182,46.04925594088007,1736869769029,1736869775070,1736869780096,801.8205999619829,863.524865498048
17,53.65705921014746,66.77402208188124,50.991388033192905,67.15195712838363,1736869784597,1736869789282,1736869793070,1417.7611328557514,608.41424260756
18,36.40550021592078,33.09974816228987,30.314626498486096,16.189206257026967,1736869797572,1736869803169,1736869809558,983.682145967204,1508.9798629227594
19,43.20206835079382,238.18334918528996,38.25294653844557,248.19859051364818,1736869814058,1736869820240,1736869825308,1317.1615312247193,817.2047817578853
20,59.105064827061064,31.62349241614993,42.9612610326032,26.432422294725825,1736869829810,1736869835057,1736869839554,596.0816807255097,968.0273690221491
21,42.148270919760805,307.6824403800761,36.228114194956554,292.18667789344795,1736869844056,1736869849328,1736869854664,1164.3889943862346,899.3721964782079
22,146.3740747210582,19.32687176423167,96.11780639980925,10.437475351118167,1736869859164,1736869862170,1736869864180,217.1941201789028,619.27781358681
23,73.19837763466427,163.69771344145374,61.117746569075834,164.38060786128926,1736869868680,1736869873228,1736869876388,427.0136201842523,1460.056396532847
24,37.976757677121505,53.993928474877634,41.134424416096465,48.56326806290616,1736869880889,1736869885353,1736869890055,1343.7588887932586,976.515557935154
25,127.72519522735462,350.9963623912329,55.066219667372096,345.603863152831,1736869894555,1736869897441,1736869900947,237.8094565500511,1500.8531028736227
26,115.60673813406746,254.9509753972626,62.0710968622774,255.96375653207352,1736869905447,1736869909199,1736869912321,999.4415820965321,268.7163360780208
27,81.61758197120965,285.417410185673,41.621177209974974,279.80249671524524,1736869916822,1736869920573,1736869925230,1382.6186201572507,381.2886602924415
28,29.345959977008704,46.314690040128596,47.46743498676533,36.57303097851934,1736869929730,1736869945165,1736869949231,1480.080534851479,1413.669838603265
29,146.7478368480403,103.44042399232433,85.73461397282172,112.34810834790943,1736869953732,1736869956885,1736869959155,879.5278031247514,210.18894224347733
30,67.05304133862495,288.71354931464583,74.20695352445506,286.18920625702697,1736869963655,1736869971953,1736869974563,1394.499479870576,472.37961538343814
31,39.98857377857915,309.4293807604646,27.97159013014859,299.3416547009803,1736869979065,1736869984161,1736869991092,1181.204200408728,971.2668883577122
32,64.21991251426807,33.03512295559807,61.55257792734053,20.86762040541919,1736869995593,1736870001262,1736870004409,557.2282796088946,856.9058371669885
33,129.37984059674656,291.0206737078876,87.84362792463818,283.1725534233269,1736870008910,1736870014553,1736870016751,646.4240015660262,248.40657722999612
34,46.60864456915115,125.0492741691142,67.60198128918766,145.3235889540357,1736870021252,1736870031045,1736870033905,1120.806307418719,786.2343666533753
35,33.05858477177843,317.9748678783983,39.26643893441918,297.3589372665534,1736870038407,1736870048332,1736870053264,1221.6172032026607,1355.547141589189
36,97.34886844427669,137.07743237634958,86.2691183779244,132.4922982729338,1736870057764,1736870061441,1736870063689,420.8393154202263,452.5194728308405
37,90.51292963216831,257.2926809016983,79.30843791606115,254.7448812969422,1736870068189,1736870072719,1736870075163,1506.7651253002045,339.7664452575873
38,47.445250002648386,152.97035155363608,96.18639816079185,154.22156913781077,1736870079664,1736870091257,1736870093289,709.8428477777045,1391.3646729161196
39,30.919453664839793,317.3302457546133,26.93848119911684,317.09015915371066,1736870097790,1736870102917,1736870110114,1319.5964205887847,1431.5484845400413
