Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
0,29.829709532949103,133.74817183365178,62.83614754838229,145.08059798754232,1736408467945,1736408473777,1736408476863,1454.408226006017,1392.2040534558153
1,52.41079147712089,308.3196813036966,95.41632907922677,299.59862563627377,1736408480865,1736408485608,1736408487645,923.1554270918857,729.5792549926649
2,51.20683720611292,304.1458161022323,115.22215948721384,301.4716845336273,1736408491646,1736408496750,1736408498429,1043.7524596357896,707.8914214109764
3,48.2612712936081,232.1431758490868,112.88485168821047,250.06746343806049,1736408502430,1736408508314,1736408510029,1012.9153791810046,787.307955881867
4,94.53786696783473,284.8361783394302,202.49593140448889,283.47315811273114,1736408514030,1736408517638,1736408518613,1239.3106376447577,328.2773009788207
5,58.12982727377105,206.25433082200976,113.43512083954076,199.55459350345117,1736408522614,1736408528100,1736408529812,575.4499908355244,1166.674828044776
6,70.27272609514092,206.9952613417322,125.53397716934151,206.43242229472585,1736408533813,1736408537757,1736408539296,479.11003765718385,940.4986780182581
7,66.7547404731197,23.709524400753878,75.17010171558434,67.92471220042722,1736408543296,1736408547128,1736408549712,490.8348245090507,1117.6481084859645
8,88.92923877355685,249.59482925334513,139.4365844603165,245.14280323304303,1736408553713,1736408558030,1736408559429,967.5618781429738,359.93243628778714
9,38.581307367960186,329.74094598962694,62.713806493450264,326.80243420778356,1736408563430,1736408568309,1736408571396,900.229611752398,1543.0888296936173
10,120.30323768439544,67.21732765451861,143.9116479450712,51.47836457977286,1736408575397,1736408581979,1736408583329,643.9725345131116,270.4719897068296
11,102.96548590257035,242.18682883613104,168.975407361391,248.03504448918528,1736408587329,1736408593724,1736408594879,624.4449782181907,329.41596160191597
12,140.32769829978326,10.001152857191016,102.20082045645076,21.69217076358899,1736408598879,1736408604656,1736408606562,217.0840597490347,1231.000040621953
13,88.86229331829057,37.25484304499861,155.14758292896897,49.36683896255653,1736408610563,1736408615372,1736408616629,424.1480692378162,557.6851827653334
14,40.72128779212001,128.65367786774988,79.63306948011264,135,1736408620629,1736408628129,1736408630562,1179.4778205308685,943.3753082175474
15,105.12453054567312,214.5415391621118,147.83927217589084,247.38013505195957,1736408634563,1736408638843,1736408640162,346.4495779090538,503.30516566010175
16,72.54085397716914,118.12653830622321,112.78136841040725,123.03622110875597,1736408644163,1736408648038,1736408649762,877.2637924948104,468.93754912083267
17,35.30825255352146,302.19889491797846,71.68356591807884,289.6538240580533,1736408653763,1736408659683,1736408662379,1594.5272531084652,1004.0844514572698
18,27.155226197434683,135.6431241968628,46.289555380871995,137.72631099390628,1736408666380,1736408670220,1736408674395,1545.1204615791694,1580.2025441166923
19,105.47447974549479,191.1040321721525,142.27513673468027,209.7448812969422,1736408678396,1736408682652,1736408684012,289.85534154685945,1476.8548720882297
20,74.0010176340818,327.79598873951005,118.65277795480971,334.3589941756947,1736408688012,1736408696726,1736408698362,479.10775161421054,760.6920872680255
21,133.0524184646747,11.077050348925809,151.14202573003038,16.307005416313075,1736408702362,1736408707549,1736408708845,229.75545794883826,1173.5613324148926
22,40.40803617639048,119.19921694069109,50.06467631387576,124.26464777191768,1736408712846,1736408719195,1736408723062,1521.8407988231525,850.5007790369301
23,68.18176103347844,252.61329948132254,117.3615143494974,244.3589941756947,1736408727062,1736408732558,1736408734212,1472.4630876809538,461.06663422171306
24,37.36223491579013,148.22138937791442,67.09137137881731,153.0389013553671,1736408738212,1736408744236,1736408747129,944.5475599481449,1524.6698717564439
25,100.75838724197169,283.7252011660527,185.75802758054652,286.55707137563667,1736408751129,1736408755906,1736408756945,1254.8896594813305,306.4939420981076
26,36.53465060495423,55.63694967608757,67.37830931665566,55.98065001017352,1736408760946,1736408764780,1736408767645,1454.797455975062,994.7431714843872
27,66.34829720618778,298.27160480070256,121.03858248622373,288.99665415548856,1736408771646,1736408776246,1736408777845,954.6238612007376,513.4018881809479
28,54.51946083868981,56.229789709491115,76.84920338862908,19.17900802581073,1736408781846,1736408788177,1736408790712,989.9233179423622,661.9508116240527
29,92.88558298767069,337.10542056112604,141.14713031689385,337.2665882733124,1736408794712,1736408799020,1736408800395,350.5972789213499,830.1991057279002
30,84.65417961782074,160.51983300483653,140.90697166462002,162.12130340415865,1736408804395,1736408809875,1736408811262,375.9006630951624,1062.6796150607133
31,78.45826636093926,322.6707420957375,149.89753878833073,291.9649555108147,1736408815263,1736408820560,1736408821862,480.8679974338501,630.5612436296672
32,140.68276722708222,346.4871229617324,165.50789156189057,345.31678024760396,1736408825862,1736408828294,1736408829462,219.31699233999157,912.6173916701582
33,85.25028200363641,125.95402402693736,105.50083992757224,119.08338148465987,1736408833462,1736408836512,1736408838345,599.35869210137,434.72518928327065
34,45.90931804675337,64.35883620666436,64.55402489005701,56.80243420778356,1736408842345,1736408846212,1736408849211,1510.0796061071014,724.8433335976321
35,127.1413074972223,171.20365153397506,216.05051515384403,162.2108699710525,1736408853212,1736408860119,1736408861028,238.76627005412246,1542.9867055336852
36,112.50102937779414,121.41820179623869,239.09854582718458,125.33133133891636,1736408865029,1736408872835,1736408873645,511.5558558627356,312.4781334760465
37,33.016071967334895,230.04487035566572,72.59356887441686,244.09349200048558,1736408877645,1736408882965,1736408885645,1414.9269119097876,1185.3776245151585
38,31.772879664273585,322.76720310860304,77.88996029888102,298.94001269283933,1736408889645,1736408896901,1736408899395,1185.9090709267766,1560.5218395345867
39,73.08470210206497,72.97878814477247,129.04681887491816,63.82917961644563,1736408903395,1736408908150,1736408909661,1402.2772355730326,429.28691085159915
