Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
25,39.34434430622261,224.29281380817025,61.210898530674704,226.25445162268153,1736416286855,1736416292671,1736416295837,1065.2687476228205,1091.8953888118576
26,76.5008547803865,251.42473222156042,56.61019412401826,255.4655449194599,1736416299838,1736416305572,1736416309021,1231.0540739582634,413.7039744855431
27,118.15024755011457,214.24510246100252,86.31154514659805,234.5989030685418,1736416313021,1736416317927,1736416320187,307.1647182866451,451.21471512262116
28,62.98459700194597,290.42956908712404,125.47177845040913,290.59072789059735,1736416324188,1736416328780,1736416330321,1364.5584754690046,508.2765189702954
29,98.47469919521109,111.77142874613537,101.3569105955642,112.46058400149667,1736416334321,1736416339326,1736416341237,821.3611399196656,328.04600664662837
30,51.57919819216324,149.93538174104083,65.74165317599504,145.65794605649586,1736416345238,1736416350404,1736416353370,672.0462927882089,1160.9924946138199
31,70.1497457206441,20.569731226936426,63.95101958883432,21.250505507133255,1736416357371,1736416364984,1736416368004,456.77835125385735,1217.1911733524819
32,76.12596357520405,329.42142545512695,93.32106283554262,327.77664476925213,1736416372005,1736416375997,1736416378087,457.7406057152573,774.6580852562253
33,64.19444239095866,67.43613065878623,86.35100837350257,64.62568271477937,1736416382088,1736416388794,1736416391037,1217.9157044844287,506.06852107709
34,59.33343604894375,152.89503729113324,91.10471559777929,146.80243420778356,1736416395038,1736416401079,1736416403204,567.9984754057763,1109.7293130565881
35,91.5118070530211,195.13129476063628,115.71641562661935,200.21026921515724,1736416407205,1736416417362,1736416419038,339.60042899240364,1255.8873689411023
36,49.58064927223298,118.9296189912987,67.2465345567919,108.06047193619918,1736416423038,1736416428710,1736416431588,1250.8396325011922,691.3444843226517
37,51.028149028102106,307.3683159235265,50.40488231520703,298.0202891554139,1736416435588,1736416446878,1736416450721,968.6529932320495,739.7427189817773
38,87.48530712100019,291.0471386498739,186.21913942801547,283.54110708205144,1736416454721,1736416461715,1736416462770,954.8327448667382,367.4275537763923
39,27.67276275811414,136.1131921378667,44.79821210634681,129.9575489308291,1736416466771,1736416471127,1736416475437,1504.2074574728488,1563.8233240600264
