Trial, SoundSpeed, SoundAngle, MovSpeed, MovAngle, soundStart, startDragTime, endDragTime, randomHorizontalInterval, randomVerticalInterval
27,89.38246089649442,59.27554045968452,297.5760059042745,66.21796957677861,1736414186776,1736414190926,1736414191576,656.9383167272706,390.4408416320323
28,37.86437993619625,234.82459379482543,200.7315676034618,241.97971084458612,1736414195576,1736414203261,1736414204226,1375.328584966176,969.303740139049
29,40.78610010104576,49.80898527124964,293.17754038688645,50.19442890773479,1736414208226,1736414213193,1736414213859,1139.7822854832239,962.8843590212342
30,111.65408074605034,212.27193363106585,300.1551989236551,216.8107078120311,1736414217860,1736414223981,1736414224626,317.7759162883591,503.2173822535679
31,35.8833934328241,144.15804586518414,333.4661583947235,138.34194385726113,1736414228626,1736414233577,1736414234159,1031.3409225757653,1427.7846778014098
32,32.901612631541475,48.80032628945253,315.04844899865446,35.63980919808665,1736414238160,1736414242755,1736414243376,1384.2871287082678,1211.8378482864778
33,39.1718123860918,37.59136911524541,212.83433982678082,330.80251395393555,1736414247377,1736414252428,1736414253343,966.5253226776956,1255.449880538697
34,75.91066821035304,204.78855474243613,173.09649386205186,163.4429286243634,1736414257343,1736414263560,1736414264675,435.31031797722517,942.592297680104
35,86.04930764326399,256.4049295471846,237.8280027814153,260.19750328475476,1736414268676,1736414272178,1736414272993,1483.1939200510637,358.687297606616
36,34.37437511797922,36.58915212707217,183.45996979490357,25.513870427534243,1736414276993,1736414280263,1736414281326,1086.9475086303248,1464.1551186463148
37,87.21569836729427,161.85415447074774,231.1988989811975,155.28682311953412,1736414285327,1736414288538,1736414289376,361.97703499455895,1104.4766468911434
38,33.91598641537253,47.94126233302006,256.6922216657068,30.613481021165853,1736414293377,1736414297111,1736414297876,1320.4195477932653,1191.3644555098053
39,35.52036727581414,307.8714857076208,137.49161973277964,337.813322106552,1736414301877,1736414309253,1736414310659,1375.7880557616363,1069.9225799593996
